TransactionID,AccountID,TransactionType,Amount,Currency,Date,Status,ReferenceNo
1611,1065,Withdrawal,8313.21,USD,8/12/2024 16:07,Pending,a5b6ff2d-f353-4de1-bfc2-0fd1bc5c0732
1612,328,Withdrawal,14353.72,EUR,9/19/2022 15:02,Pending,17f0c227-f406-48d6-9703-7162830943bb
1613,707,Deposit,10654.94,HRK,10/12/2022 7:52,Pending,6a951c7f-91c8-4167-abf9-b653f0a7a1c3
1614,828,Deposit,13306.49,EUR,3/14/2024 22:17,Completed,013696c7-3d13-4b0c-8b83-c2d2a65e19c6
1615,371,Transfer,9606.79,USD,10/3/2024 12:55,Pending,ed158067-94aa-4e0c-8f43-5d60a0844e7c
1616,534,Transfer,11245.21,EUR,5/25/2024 19:15,Pending,4616bcd4-bcfe-4d0e-965f-aa0e18a148cb
1617,991,Withdrawal,7584.4,HRK,2/5/2023 14:27,Completed,6b0126b4-423b-4b44-bf8a-2cfef96bde4c
1618,667,Withdrawal,12376.04,HRK,9/16/2023 14:29,Pending,7b981aa1-470c-4e50-94ad-217aa46a35f6
1619,784,Withdrawal,14593.83,HRK,6/28/2022 14:40,Pending,c87d13a8-a971-4df9-8d4a-7e2106f91477
1620,109,Withdrawal,14368.6,USD,8/8/2023 15:14,Completed,d7bc9829-d9e7-42d9-bdbb-efd305cbe316
1621,1322,Payment,3519.22,HRK,7/20/2022 17:21,Pending,efb2a3ca-db24-47ad-9a8a-da32a63bac99
1622,1408,Withdrawal,3974.44,EUR,5/12/2023 0:54,Completed,813f1662-8e12-4689-bac1-24b946c31f4e
1623,1157,Withdrawal,19134.25,EUR,6/10/2023 22:40,Completed,bfad4561-b858-423b-bc2f-560c3ce5438d
1624,668,Withdrawal,3459.15,HRK,1/14/2024 7:12,Completed,878e984f-afc5-4ac3-ba09-c555e6f386fe
1625,844,Withdrawal,19107.29,HRK,9/2/2023 11:08,Pending,e0a27b93-70da-4ae8-ac36-87be53141560
1626,670,Deposit,12810.75,EUR,2/26/2023 17:15,Completed,aec97bbc-4f07-457c-8a9f-c17e7f0b01b2
1627,1133,Withdrawal,4736.73,EUR,4/23/2025 21:08,Completed,5d92c222-bebc-46da-be68-17c541bbe3e0
1628,666,Transfer,14052.38,USD,4/4/2023 15:51,Completed,7d06afa3-d586-4446-9aff-d583a00da783
1629,1183,Withdrawal,6410.87,HRK,9/9/2023 2:50,Pending,de047ff7-0cdc-4551-ba0c-8b4aa0a99c14
1630,547,Payment,2451.91,EUR,8/26/2024 2:46,Pending,1d2bb683-ae36-4537-8269-69d5bb0c1441
1631,1010,Withdrawal,3239.62,USD,11/24/2023 15:18,Pending,2b170549-0284-42ed-9a7c-89e322e6f53e
1632,594,Withdrawal,18838.55,USD,1/5/2024 6:36,Pending,520c0b01-f547-4c49-9e2b-f962c8e2341f
1633,535,Transfer,11556.4,USD,8/21/2024 11:30,Pending,896594e4-2474-4293-8d3c-401dc45c0eba
1634,1252,Deposit,3617.4,USD,4/7/2023 0:39,Pending,975fe774-1c7e-41d2-888d-f80acc5ea005
1635,1237,Payment,63.73,USD,10/12/2022 2:59,Completed,f4ad14e4-bd41-4fbf-a60f-029c7946b9f6
1636,902,Deposit,3250.17,USD,6/7/2025 20:34,Pending,dedd422d-0e42-4236-b4ad-ac119dba8bb9
1637,505,Payment,15197.32,USD,9/21/2022 16:41,Pending,18b98ddd-6515-460d-bcf6-4e02ac99a115
1638,1473,Deposit,4292.6,USD,4/16/2023 18:17,Pending,da24257d-bd32-4ac5-9a44-0c4776d4e398
1639,284,Withdrawal,2622.06,HRK,1/5/2023 21:21,Completed,9dfe1159-70b9-4d12-a461-dcbdff27b64b
1640,1383,Deposit,2702.98,USD,11/13/2022 9:46,Pending,bcac8bcf-af6b-4a18-9f90-bd3d2e7053e3
1641,814,Deposit,10964.11,HRK,5/16/2024 8:37,Completed,2b0b5684-05d8-4b39-bc4d-59a16a15fdc5
1642,78,Deposit,5313.58,HRK,3/26/2025 12:15,Pending,71031820-e3ab-48da-8c0f-df17246cca54
1643,1243,Payment,10377.29,USD,2/2/2024 6:47,Pending,97874c8b-cdf1-4f65-ada3-c33970ee8acb
1644,716,Withdrawal,13869.46,EUR,11/16/2023 10:38,Pending,03970282-3591-4dc8-95d3-4b0752149af6
1645,1367,Transfer,3701.28,USD,10/25/2023 23:29,Pending,82712597-1c6a-42e0-9f8f-82dec858cd0c
1646,125,Deposit,4047.88,HRK,9/13/2022 9:35,Pending,624f1d5d-2752-4be0-8427-3ef05c12328f
1647,619,Withdrawal,18451.67,USD,1/24/2023 21:01,Completed,741f2e85-6109-4cd9-9d94-927f086f7ba6
1648,1173,Transfer,2198.52,USD,9/15/2023 0:21,Completed,8e70d182-5b00-4402-83fb-ffd9db2b82fe
1649,711,Withdrawal,19082.34,HRK,5/27/2024 17:11,Completed,c179f5d1-22d8-4d9e-b58b-256c92427620
1650,47,Withdrawal,12861.8,HRK,3/28/2025 7:00,Completed,608a8d71-6211-4a0f-9421-5e982c533f61
1651,1495,Transfer,13283.53,USD,1/13/2024 23:47,Completed,ff1b5e5a-3664-411a-85da-8ebc4acd2390
1652,621,Withdrawal,9564.6,HRK,2/25/2023 13:01,Completed,4d49a918-c32f-4622-a84a-a7449cb3f28c
1653,117,Withdrawal,18233.97,EUR,4/13/2023 11:13,Pending,d64551d1-0c22-409c-8058-d964f37f0ad4
1654,963,Deposit,4216.24,USD,11/1/2023 16:27,Pending,0d95b321-dfb3-4779-b23c-4d5efd3133ed
1655,191,Deposit,2912.23,HRK,9/13/2023 6:25,Completed,af850d85-cb03-461f-aaed-cbcaea4ed354
1656,1297,Withdrawal,14637.79,HRK,6/25/2023 0:03,Completed,562bfdf1-7c30-492d-a2ec-6360e2fcd72a
1657,425,Withdrawal,2370.4,EUR,3/2/2025 10:20,Pending,889bbe74-3bef-4c76-b476-55b4469f6547
1658,840,Payment,15055.67,HRK,10/25/2023 4:13,Completed,e54059ec-76f2-4af3-836b-6dd71b6057f6
1659,110,Deposit,12120.69,USD,4/1/2023 7:29,Completed,0443e11f-261f-4c7f-af9f-c1d8f5c6a22e
1660,238,Deposit,7657.82,HRK,3/3/2024 4:29,Completed,0eef2a57-884f-48c7-97ad-c0acfcf5ddf4
1661,266,Withdrawal,846.6,EUR,6/3/2025 22:41,Completed,0247182c-c1da-441a-856a-4801ae284a02
1662,915,Withdrawal,14462.76,EUR,10/10/2022 7:24,Pending,2b87dc93-8149-433b-8b46-a734356a4f68
1663,510,Withdrawal,18510.4,EUR,8/27/2023 22:34,Completed,18425d07-ecfe-439d-b1e8-cecf19a860c6
1664,76,Transfer,11441.96,EUR,7/26/2024 1:17,Pending,f5148f10-ca86-4402-b729-185786a245c2
1665,779,Transfer,4175.95,USD,1/11/2024 5:35,Completed,7026e166-e5c9-4fc9-80cd-16927b6a2edc
1666,1353,Withdrawal,9112.31,EUR,10/8/2022 2:20,Pending,7d761582-6372-4601-95c7-6d1bff1635d2
1667,1067,Deposit,3001.14,EUR,3/30/2024 0:29,Pending,7a7a1bb5-88a0-4ccf-9d45-2163d39c3f49
1668,361,Deposit,1811.11,HRK,12/18/2023 2:54,Completed,5c3568d1-4c48-4860-a413-7faf9748256d
1669,1144,Payment,12510.71,EUR,1/2/2024 14:57,Completed,234c4e21-112f-4984-b444-110a2f54d44c
1670,691,Deposit,11532.83,HRK,1/30/2023 8:12,Pending,f0246fa1-b1c8-438c-9840-7ad765f81901
1671,276,Withdrawal,11930.5,USD,6/23/2024 5:05,Pending,30f4b922-99b0-4afe-bfe8-c708c2f6c49d
1672,264,Deposit,16801.43,HRK,4/15/2024 10:15,Completed,77fa87ba-9a0a-4eaf-96cc-d531158b569b
1673,1435,Transfer,19891.4,HRK,9/8/2023 15:59,Pending,f41288df-df0e-4cd0-944f-05702c492132
1674,1478,Payment,16794.52,EUR,8/10/2022 4:15,Completed,78fa8eb7-4167-43d3-97fe-3ef80280a044
1675,1342,Deposit,16109.19,USD,1/24/2024 9:36,Completed,5c8eae83-4261-46dc-a7d1-d11f59eeca8e
1676,1466,Transfer,2572.78,USD,7/13/2022 21:01,Pending,d165acf4-5712-4b16-94ce-e861587cce1c
1677,35,Deposit,4584.98,USD,11/2/2023 19:20,Pending,f0d7b856-dba1-47be-b499-be8149fbf3c2
1678,243,Withdrawal,5516.48,HRK,4/12/2024 17:31,Pending,77c8df4b-93bc-499b-b3ac-595ba4fd1055
1679,736,Transfer,10797.39,USD,11/22/2024 19:26,Pending,683acbf8-9d66-4fdb-a61b-5bc8863259c1
1680,629,Withdrawal,4248.13,HRK,9/24/2024 3:20,Completed,e6314293-b7ca-4048-b911-96ce3d991569
1681,532,Deposit,17763.16,EUR,2/7/2023 5:27,Completed,c2d040e4-2f40-4169-8be9-41e9c0f5946b
1682,53,Withdrawal,19802.1,EUR,3/16/2023 10:27,Completed,e092f7bc-04a9-4c14-b801-a2af501ec9e8
1683,866,Deposit,7242.83,EUR,7/14/2023 1:33,Completed,038d0a18-f39b-4301-aee9-329485cb0f9f
1684,982,Withdrawal,11154.99,HRK,1/21/2025 5:03,Pending,25185461-865b-4bc3-93ca-a781da967a92
1685,124,Withdrawal,11985.35,USD,9/15/2024 3:16,Completed,e6f7de51-4e2b-4aaf-83a2-9c654a6dd03e
1686,908,Deposit,8630.13,EUR,10/6/2024 17:45,Completed,9079598b-8b92-4f23-a8c0-05cd7c873730
1687,845,Withdrawal,2608.45,USD,2/16/2025 20:31,Pending,e674b2fe-3cd2-483a-a406-b2bb153c81dd
1688,1088,Deposit,6854.38,HRK,8/23/2022 7:12,Pending,f4fb01d9-6c5f-4d60-b701-0ba4b36446bd
1689,325,Deposit,4444.52,HRK,6/7/2023 18:35,Pending,88d22bdc-f69b-43c1-8e85-6a14f4f29349
1690,67,Withdrawal,1182.37,EUR,7/15/2022 4:10,Completed,264658f1-dbfe-48d9-a5ae-5f87afcb94be
1691,1262,Transfer,18160.53,HRK,11/28/2022 5:47,Pending,25b14c07-1f9a-4745-aeca-f150937c52ff
1692,1017,Payment,7377.64,HRK,7/1/2022 1:18,Pending,c9e4a9c0-134e-47bd-bfe9-cd9e70a027c3
1693,1276,Deposit,7424.05,USD,1/1/2025 10:11,Pending,d92ede9d-24f0-4e68-9a7a-0d5cbe2cdce6
1694,762,Transfer,8509.15,HRK,6/24/2023 3:47,Completed,6d235460-4492-40d0-bfd6-36648b8be3f8
1695,505,Transfer,9596.63,USD,7/14/2023 4:30,Completed,564fc594-bce6-49a0-82af-dd2307f9f157
1696,281,Transfer,9240.3,HRK,1/30/2024 23:19,Completed,a56a32fe-b866-4e55-b468-6f031c4c4c9c
1697,227,Deposit,11103.28,USD,11/23/2024 2:57,Completed,10ad10f2-4b28-42dd-95b6-0d5c2d0da7d4
1698,1054,Deposit,784.22,USD,3/21/2024 2:28,Completed,c4726d79-11db-418a-8cc5-68b77c254629
1699,845,Withdrawal,2016.54,USD,12/16/2024 16:34,Pending,19df46bf-2cb5-4447-9c8b-6f6a36fe86b5
1700,566,Deposit,9784.79,USD,5/9/2024 7:30,Pending,6309cb38-f06f-4616-8ed6-6670c7172b84
1701,1058,Deposit,10892.01,HRK,2/20/2025 19:34,Completed,892fc4c7-241c-442b-acce-cc0dd4fea15b
1702,1489,Transfer,8960.75,USD,5/2/2024 7:24,Completed,0bfb79eb-59d6-463e-87f5-1f5efc89e3b9
1703,1214,Deposit,17369.97,EUR,4/26/2024 15:47,Completed,ba409950-4e3b-4e1e-9b52-78aed03c563e
1704,702,Deposit,9274.47,USD,9/7/2023 19:24,Completed,2e5f300d-9f25-4c01-9c5c-c137e4d270c4
1705,1042,Deposit,8177.65,USD,8/9/2023 8:45,Completed,e8b98e4f-ed52-4f81-a129-537a09f28b1b
1706,505,Deposit,9244.3,USD,9/12/2023 18:32,Completed,7e208c85-68a7-40fe-a412-8b2989ce2fac
1707,681,Deposit,19375.82,USD,1/19/2024 17:59,Pending,1de8d8ea-53eb-4116-b055-6310638aa3aa
1708,740,Transfer,9845.74,EUR,11/28/2024 14:29,Completed,0dc5ed62-4777-49ff-83a1-d2b1abd0b824
1709,821,Withdrawal,2292.98,USD,2/26/2024 13:20,Completed,f9208321-74b3-4c17-bb56-4752df4ca47c
1710,51,Deposit,11306.97,EUR,12/18/2024 16:11,Completed,36d106bd-e49c-4b37-b569-6a9f480b65b1
1711,715,Transfer,8941.93,HRK,5/22/2025 15:42,Pending,f02dbc99-b4c5-4936-ae0e-922f5686e2de
1712,1221,Transfer,9928.52,USD,6/2/2025 21:15,Completed,ccb2a233-a87c-48e6-bcba-7b9ddd959d07
1713,247,Deposit,6681.92,USD,8/26/2024 3:51,Completed,624e5949-e3cf-4293-a36e-e81d93068fa8
1714,1244,Payment,3140.12,EUR,8/4/2024 18:58,Pending,7aa76f3e-f6e1-40f9-a88b-301f54af0f83
1715,521,Payment,17793.83,USD,2/4/2023 1:45,Pending,08c16b22-ee84-4653-99d8-886523b92c0e
1716,305,Deposit,7071.14,HRK,3/25/2023 22:41,Completed,57ed78d1-acf9-4d05-8e54-db4dbf6c0fa5
1717,1075,Withdrawal,16615.55,HRK,12/21/2024 16:27,Pending,d971b8db-c7e6-448c-850c-292fba339e8d
1718,39,Deposit,1161.04,HRK,12/10/2023 13:19,Pending,bd6fa727-3df4-402f-931d-f126a1996740
1719,826,Payment,8517.02,HRK,12/23/2024 23:01,Pending,2b671ffb-901e-4962-8a3b-ef547543370e
1720,677,Deposit,15104.37,EUR,4/18/2024 1:59,Completed,413f695d-b5ee-43a8-a9ca-c3f004fcec07
1721,104,Payment,11774.4,HRK,8/23/2023 1:07,Pending,2b5483a0-2b9a-4b9f-97b5-a6086919143e
1722,255,Transfer,756.64,USD,5/13/2025 13:48,Pending,ccef20ba-e403-4f6d-81be-14dd5fc3a521
1723,1200,Withdrawal,10882.12,HRK,1/24/2023 21:48,Completed,b3c5d805-a2ba-4613-8718-f9dffe780c10
1724,1465,Transfer,11487.64,EUR,4/17/2025 21:19,Pending,1185b11f-c03c-4ce4-9681-7122fe6ead01
1725,511,Deposit,6340.15,EUR,5/20/2025 12:11,Completed,68ca8cdd-5455-4e8e-8be4-7629391a9d49
1726,87,Transfer,12215.06,USD,4/30/2023 1:49,Completed,c08b4fc1-d3fd-4f9b-bc34-1b7424b7c70d
1727,1208,Transfer,12935.22,EUR,6/25/2023 13:38,Pending,92055149-f97e-45e4-8974-19c9271f1599
1728,809,Payment,12781.24,HRK,6/25/2022 5:57,Completed,69aa9c03-39ea-4aba-9fc9-c669bc45c644
1729,407,Payment,11810.44,HRK,7/19/2024 4:01,Completed,921e7a3e-b324-454b-9e1f-a57ef9d608d3
1730,850,Payment,12063.71,HRK,9/20/2022 14:42,Pending,71c2ab85-af2f-4e9f-9fae-e57e6c992df4
1731,210,Payment,18162.43,USD,1/10/2024 16:12,Completed,5d7fe9e6-767e-43d1-beaa-30925afe0631
1732,305,Withdrawal,9704.26,HRK,12/17/2023 4:55,Completed,1b77e598-87ab-4319-8b0d-f1f3e0b68315
1733,994,Payment,11424.65,EUR,5/28/2025 20:30,Completed,7805b530-1fe5-4ede-a37a-37fdd6edc71a
1734,478,Withdrawal,15246.28,HRK,10/14/2022 18:47,Pending,cab5a6df-0818-4fc9-be09-d436824f2c4b
1735,375,Withdrawal,14741.99,EUR,11/28/2022 22:06,Pending,5f374312-94f2-4854-91f2-09e9d43a0c49
1736,1194,Deposit,19913.45,EUR,10/24/2023 21:01,Pending,129ed07f-a735-4406-bb2c-fe68d155be09
1737,31,Deposit,14232.62,EUR,8/13/2023 10:12,Pending,89d02682-ca0e-4edc-be66-af9f24eb78d2
1738,339,Payment,16963.95,USD,4/18/2024 14:41,Completed,d265b104-2199-4280-ac35-ca2f2c00bd36
1739,54,Withdrawal,9350.7,USD,3/17/2023 20:07,Pending,e5d184f2-9e93-4cc8-8ada-fb9af80f5614
1740,1108,Withdrawal,2122.77,HRK,8/18/2024 21:55,Pending,b474a78b-a04e-44cb-afa3-13ea354b2d33
1741,113,Withdrawal,13218.51,USD,11/4/2024 1:11,Completed,d8769c40-92db-4b4f-8a81-01a84a8a23bd
1742,1292,Transfer,1910.61,USD,6/22/2022 17:35,Completed,1102ade5-bbb9-4d2c-91b2-2b640c628ad4
1743,482,Transfer,13690.08,HRK,5/11/2023 6:33,Pending,9329c752-eda5-44b9-b632-63a4aad1fc45
1744,301,Deposit,1679.18,HRK,1/23/2025 17:04,Pending,1f2e5481-d306-492f-abcb-8721048dd14e
1745,46,Transfer,18556.79,HRK,12/19/2022 14:15,Completed,05e48b24-fa13-4c52-9347-c60021e267c7
1746,145,Payment,17884.33,HRK,11/30/2024 22:43,Pending,f007c59b-fcb6-4173-af05-435edfa228c6
1747,1096,Withdrawal,3222.72,HRK,1/18/2023 23:58,Completed,395a58b2-0851-4aad-8343-236abe4d81f7
1748,925,Transfer,10443.71,EUR,11/2/2023 23:37,Completed,6d566f43-155e-4aa4-b477-3f858de74e0e
1749,1170,Payment,19450.66,HRK,6/28/2023 5:21,Pending,a1a6ab4d-b630-434f-8dd9-a287d5d8fc91
1750,897,Deposit,10786.6,HRK,1/4/2023 11:00,Completed,3380d678-ad28-4c7b-afc3-6fa8c4409373
1751,53,Transfer,10806.5,EUR,5/22/2025 4:12,Pending,39c5eda5-28b3-4a67-a5ec-f7c8c221af65
1752,972,Transfer,9470.77,HRK,2/21/2023 17:33,Completed,4113e113-cae9-4f8a-8fca-1b50723ff980
1753,369,Withdrawal,7611.2,HRK,2/25/2025 9:31,Completed,df6b85e9-82c5-4722-af74-46d10e73b940
1754,614,Payment,1839.16,EUR,7/6/2023 13:21,Completed,9486a2e0-396a-417e-8f01-395819e3eeae
1755,324,Payment,13490.07,USD,9/15/2023 15:27,Pending,a8f020f3-cecc-48de-9487-0e119bf76533
1756,339,Payment,11198.18,USD,10/10/2024 20:14,Completed,6140aa61-60c1-429b-88ae-e98c8bb89bb7
1757,949,Payment,11576.13,HRK,11/4/2023 2:06,Pending,a8c86f22-ce47-43ff-b6ed-ef4c50a76a52
1758,1362,Deposit,5350.02,EUR,1/13/2024 7:24,Pending,70699716-3c6d-4f04-a760-0948cda7414d
1759,470,Deposit,5180.44,HRK,10/15/2022 7:26,Completed,b27031bf-9a5c-4a81-ad11-5786f817ed0d
1760,1190,Payment,2258.73,HRK,6/10/2023 19:48,Pending,c8626fd6-83b0-45df-a2b1-43b71a7f889e
1761,91,Payment,17992.74,USD,8/14/2022 17:41,Completed,32d6a124-120f-4da9-b3de-3f1f2895c9f2
1762,363,Payment,5689.51,USD,2/12/2025 10:24,Completed,1eba7be4-8fbc-4d99-9d10-570019a367f8
1763,683,Payment,7087.31,USD,11/5/2024 9:13,Pending,abe004f7-e5ec-403e-bacf-fb18b1c2f5d5
1764,1190,Payment,3642.69,HRK,3/9/2025 0:40,Completed,56d1f664-a1d7-4dc6-a190-c7f6a7b32ab8
1765,1239,Payment,14043.2,USD,7/27/2024 19:27,Pending,481257b2-b646-4dba-92c7-07b86eef9704
1766,1249,Payment,7680.78,EUR,1/24/2023 1:19,Completed,26c3cffe-c8a0-4d17-8ce4-f25f533a8322
1767,1476,Transfer,18711.77,HRK,2/3/2024 7:50,Pending,4f41f8a6-e9bf-4e09-b928-608a5ad79bf2
1768,53,Transfer,9066.66,EUR,1/26/2025 13:49,Pending,c148b121-dc95-4dad-a073-d60d1e7dc2b7
1769,311,Deposit,8884.49,EUR,11/27/2023 2:55,Completed,6b00a6fb-914d-44f5-bf51-c9eeeea6f24e
1770,1149,Transfer,2053.17,HRK,3/25/2024 0:01,Completed,d7563257-504d-4c6b-8910-db2c333ec51c
1771,328,Transfer,11604.15,EUR,6/23/2022 3:25,Completed,cc0f70ea-d95b-4faf-95e0-72281602794b
1772,1291,Payment,5511.59,HRK,4/26/2024 22:58,Completed,005fb146-574f-4692-8060-eaff02f60b88
1773,1,Withdrawal,5325.71,HRK,8/25/2024 22:50,Pending,c61aa66d-41d1-4eca-b1a4-16ed68d32eb7
1774,1091,Withdrawal,12285.46,HRK,6/16/2024 7:07,Pending,a68b6381-48bd-4425-953e-c4060a71dee4
1775,282,Transfer,7909.82,USD,10/18/2022 2:43,Completed,8500563e-d5bc-4f84-bced-acbcab4a5466
1776,1080,Payment,12042.83,USD,8/31/2022 23:34,Completed,791b5fb1-ba54-4b7f-9461-76a7e3604937
1777,871,Deposit,12468.55,EUR,6/5/2023 16:48,Completed,d4c30011-f37a-4e0e-9d73-6f6f4878e97f
1778,183,Transfer,1486.32,EUR,8/23/2023 19:56,Completed,8fb65d87-e659-4201-a69c-2a3b0343a495
1779,1202,Withdrawal,7161.36,HRK,12/9/2022 2:44,Completed,bcde6e36-75bc-4eb5-907d-0760f6383e43
1780,419,Payment,2168.13,HRK,4/27/2024 19:27,Completed,defd6c7c-77f6-4a11-a913-5cdb45adb0f0
1781,974,Payment,17889.9,HRK,5/15/2024 2:19,Pending,14c5ff78-4113-4b48-a139-32cdd49788bf
1782,383,Withdrawal,885.38,HRK,7/9/2024 22:40,Pending,567ee4a6-b14e-4685-bf7e-051874830f7e
1783,658,Deposit,8018.16,EUR,7/28/2023 11:58,Completed,f052a783-871d-4970-b7d3-fbb898afa2f6
1784,340,Transfer,18129.52,EUR,4/22/2024 0:53,Pending,d6b48009-d910-43d3-b362-f0546c36019e
1785,619,Payment,2901.44,USD,6/4/2023 14:40,Completed,23724895-5af0-42db-991c-0118dbb6bed3
1786,1263,Deposit,8584.07,USD,7/17/2024 17:51,Completed,ac497cc1-3550-4c98-b865-e69cb0abac86
1787,396,Transfer,5479.27,EUR,12/22/2024 9:15,Pending,745391a6-5882-4adc-b6ab-335cca5c2f23
1788,824,Deposit,9406.22,USD,5/2/2025 6:27,Pending,086a5d50-6867-4fcb-91c1-b21b96abb079
1789,134,Withdrawal,14006.89,EUR,8/11/2023 19:53,Completed,e477f64b-539e-438d-b3e3-cdf7a51c9cd5
1790,1120,Deposit,17327.31,EUR,8/12/2024 18:33,Pending,38d78f0e-bce7-45dc-9638-5cffa3766783
1791,1129,Withdrawal,1946.99,HRK,3/4/2024 21:40,Completed,f7befe57-d5a3-415a-9e54-534f35d55481
1792,907,Transfer,8279.85,HRK,11/6/2022 11:03,Completed,297bf33b-91b5-443d-b627-5713b6493467
1793,464,Transfer,12454.72,EUR,6/21/2025 11:13,Pending,c7ab1f6b-e8ef-4c5e-ada5-6f57e212ef7a
1794,1284,Payment,18944.23,HRK,7/19/2023 5:25,Pending,0095c0c8-69a3-4073-aae7-81e0a35267c7
1795,1263,Withdrawal,13980.63,USD,1/6/2024 2:00,Pending,749fa94a-cbed-493b-84ff-c99bc89bd193
1796,1427,Payment,6239.2,USD,10/20/2022 15:32,Pending,2fad2703-4d9d-47a9-873f-cbc7473e9d65
1797,1162,Transfer,13776.9,EUR,10/6/2022 14:40,Completed,34841fca-b0b8-4bea-bb76-3e69231392cc
1798,671,Transfer,11771.16,USD,12/15/2024 10:57,Pending,53e5c11f-6969-46ae-abbd-b695dbbd37e8
1799,1352,Deposit,2221.81,USD,5/25/2025 4:18,Completed,116f2a92-b31f-44c6-8619-d22fd197e5b2
1800,1480,Withdrawal,1181.18,EUR,11/15/2022 21:28,Pending,777c78f9-baac-4705-8961-765aee572aac
1801,740,Withdrawal,13942.85,EUR,1/14/2025 18:17,Pending,f6069e0d-1dc2-4525-b7b4-cc963acf4ea3
1802,1423,Deposit,7031.71,EUR,5/10/2025 15:40,Completed,fd18686f-8049-4f13-8727-6f056642fa15
1803,972,Deposit,8455.42,HRK,5/27/2024 15:20,Completed,f9613fde-3e32-40a9-bfcd-f34733a887df
1804,466,Payment,4150.76,EUR,12/28/2023 7:39,Pending,2d1d9c24-06c6-4a5c-b90c-e472446ac917
1805,510,Payment,19517.53,EUR,10/4/2023 19:27,Completed,ef8adc49-1e76-4665-9ce8-692fdf5218fb
1806,205,Transfer,6559.8,HRK,12/18/2022 14:14,Completed,b5b3f5b9-231d-40cb-80cc-38afa90dbc39
1807,777,Payment,163.49,HRK,1/9/2025 19:02,Completed,855615a9-6d49-4c45-8ddc-b83639e7e372
1808,1217,Transfer,16141.8,EUR,1/28/2024 14:54,Pending,1d08f847-247f-4bee-9bfb-fe367d1c6a17
1809,1087,Transfer,3586.76,USD,12/14/2023 6:11,Pending,4911c889-13ba-4e9b-8d03-2585ac395ea3
1810,771,Payment,13651.34,USD,1/20/2023 13:57,Pending,3530367a-3c40-4b5c-8200-fbcce34432b8
1811,1141,Payment,8632.49,EUR,2/7/2025 5:28,Pending,e224a89b-cb1d-4293-867d-a475020482bc
1812,103,Transfer,15785.67,USD,10/4/2024 7:24,Pending,d663a789-4a28-4d8a-9608-85a27d46f0fb
1813,332,Deposit,16405.63,USD,10/15/2024 13:47,Pending,887b50f9-8091-42c7-a9c4-025179103aa5
1814,645,Payment,17304.92,HRK,12/7/2023 12:00,Pending,94ab64da-0017-4839-bbda-b8b27d94b416
1815,908,Transfer,10754.98,EUR,3/21/2023 2:53,Completed,7300cf12-6826-4645-bc4c-213e4a573395
1816,1170,Payment,15652.51,HRK,1/1/2023 10:24,Pending,7957570d-8b4f-4f31-9c1e-29ef2d5610c7
1817,654,Withdrawal,3853.83,USD,2/24/2025 23:36,Completed,fc6a0c40-a0f0-4e42-891e-5be27a33c0e0
1818,871,Withdrawal,4857.91,EUR,5/17/2025 19:20,Pending,c5f5020d-07f8-476b-bd66-c57bc05cf90a
1819,529,Payment,17518.95,HRK,4/10/2023 2:45,Completed,36132470-bc43-40a1-abfb-243f6bf152e4
1820,1298,Withdrawal,15410.79,HRK,6/4/2023 3:15,Pending,73a5f71e-a47b-48b4-89f8-501000e97e49
1821,1435,Transfer,1093.31,HRK,8/6/2022 11:50,Pending,e8adc89f-8841-437a-b02d-5a332f1f8a7e
1822,1296,Transfer,12076.97,USD,9/15/2023 20:14,Pending,3f676aae-a7d1-48db-bc4b-a95effedadf5
1823,469,Deposit,193.03,HRK,7/25/2023 8:53,Pending,57c7f04f-f80c-4ae1-97a0-31200d5f53ad
1824,329,Withdrawal,2377.1,EUR,1/17/2023 22:55,Completed,e03c8639-3008-4518-af27-2661db2d7438
1825,603,Withdrawal,19265.95,HRK,6/26/2022 9:57,Pending,39f52985-6b8e-41f6-9d48-95d10c4d96a7
1826,877,Payment,13882.05,USD,5/29/2025 6:02,Pending,c359b5ff-e072-4083-a170-f33b64cff4b9
1827,637,Payment,2695.39,EUR,7/23/2023 13:20,Pending,8ac1046f-c0b5-4bd0-b3ad-bf520e972c32
1828,1256,Deposit,7808.97,USD,4/21/2024 21:39,Completed,690f02a9-f115-4e3d-86cb-520b4a4ffc5e
1829,162,Withdrawal,5625.8,HRK,12/4/2022 4:47,Completed,5e1d137b-3213-45e2-9a9a-9bfea17c9225
1830,190,Transfer,18215.27,HRK,2/21/2025 12:01,Pending,a4f55884-a877-4548-a679-973633b1b40c
1831,1093,Payment,19867.54,HRK,11/8/2022 22:32,Completed,417e7d6c-076a-4288-aab2-e3fe147fbb65
1832,1100,Deposit,2175.87,EUR,4/3/2024 18:28,Pending,7d474fda-7b2d-4484-8087-29d8206d3100
1833,986,Payment,19832.82,USD,2/13/2025 7:29,Completed,512453f1-f4b9-4031-a72a-98c40e4861c5
1834,402,Deposit,3466.05,USD,4/8/2025 19:24,Pending,b2a6362f-3d1f-485c-9aca-e8d8aad5481b
1835,910,Deposit,18620.4,HRK,12/5/2024 16:08,Pending,1e6eeda6-5a41-4ca5-8c18-abe8fd0dcb5e
1836,914,Withdrawal,19884.38,EUR,12/12/2023 11:40,Pending,153b0f7a-2ee3-4fa5-a8ad-0615afa84791
1837,539,Withdrawal,12775.5,HRK,9/15/2023 23:00,Pending,4275029d-4a68-48f3-8488-9fba1bce250f
