LoanID,CustomerID,LoanType,Amount,InterestRate,StartDate,EndDate,Status
774,776,Auto,125748.41,9.1,2023-10-16,2033-10-13,Approved
775,777,Business,341059.32,9.28,2024-06-03,2034-06-01,Closed
776,777,Business,336979.35,7.24,2021-06-29,2030-06-27,Ongoing
777,778,Business,297561.82,5.68,2025-05-07,2027-05-07,Approved
778,779,Personal,438349.29,10.24,2022-03-05,2031-03-03,Rejected
779,779,Business,64964.25,8.76,2023-07-24,2029-07-22,Ongoing
780,780,Personal,429911.41,10.78,2021-01-14,2023-01-14,Approved
781,781,Personal,272457.69,7.78,2021-09-09,2027-09-08,Ongoing
782,781,Auto,85929.18,10.04,2023-03-12,2033-03-09,Ongoing
783,782,Personal,362993.76,10.91,2021-04-22,2031-04-20,Closed
784,782,Mortgage,369789.09,13.11,2024-04-24,2027-04-24,Ongoing
785,783,Mortgage,318034.47,9.36,2022-04-18,2032-04-15,Closed
786,784,Auto,180100.54,6.11,2023-05-07,2024-05-06,Approved
787,784,Personal,8337.68,8.58,2025-01-06,2035-01-04,Rejected
788,785,Auto,400858.05,10.75,2023-11-02,2026-11-01,Ongoing
789,786,Business,236193.24,7.07,2022-07-23,2027-07-22,Ongoing
790,787,Mortgage,184292.83,7.99,2023-12-07,2026-12-06,Rejected
791,788,Auto,115638.16,11.9,2021-02-18,2027-02-17,Closed
792,791,Business,419107.93,3.19,2023-05-31,2032-05-28,Approved
793,794,Auto,264986.49,9.7,2022-03-09,2024-03-08,Approved
794,795,Personal,163959.48,4.1,2021-01-22,2023-01-22,Approved
795,795,Mortgage,118953.37,12.8,2023-08-25,2026-08-24,Approved
796,796,Personal,210410.72,11.22,2020-08-26,2027-08-25,Rejected
797,797,Mortgage,360355.15,4.68,2022-03-04,2031-03-02,Closed
798,798,Business,300399.05,8.56,2021-06-27,2024-06-26,Closed
799,798,Business,327498.88,8.14,2023-01-04,2031-01-02,Closed
800,799,Personal,318470.88,6.87,2023-10-23,2027-10-22,Approved
801,800,Auto,420900.36,5.14,2023-12-25,2028-12-23,Rejected
802,800,Auto,132273.4,12.27,2022-03-27,2027-03-26,Rejected
803,802,Personal,302323.44,3.87,2024-06-12,2032-06-10,Closed
804,803,Business,315418.56,4.5,2023-07-30,2027-07-29,Ongoing
805,804,Business,498150.48,6.18,2020-10-26,2026-10-25,Approved
806,804,Business,413503.89,10.24,2022-10-02,2025-10-01,Ongoing
807,805,Auto,495206.57,4.05,2022-04-17,2030-04-15,Approved
808,806,Auto,142734.29,13.76,2024-03-01,2028-02-29,Ongoing
809,807,Personal,179890.23,8.09,2022-01-27,2028-01-26,Rejected
810,808,Auto,63771.16,8.2,2023-10-03,2033-09-30,Ongoing
811,809,Business,181542.59,9.9,2021-04-22,2029-04-20,Ongoing
812,809,Auto,403915.95,13.96,2023-06-26,2027-06-25,Approved
813,810,Business,415366.99,13.06,2024-03-24,2033-03-22,Closed
814,811,Business,243061.62,3.46,2022-11-23,2030-11-21,Closed
815,812,Personal,98689.55,12.79,2022-02-25,2025-02-24,Closed
816,813,Business,418831.33,7.75,2021-01-04,2029-01-02,Rejected
817,815,Personal,275227.01,5.03,2023-05-28,2029-05-26,Approved
818,821,Auto,25549.43,3.74,2021-03-29,2024-03-28,Closed
819,821,Mortgage,160438.82,3.38,2025-02-12,2026-02-12,Closed
820,822,Business,142766.84,3.11,2023-03-12,2032-03-09,Rejected
821,822,Personal,225115.34,14.22,2023-12-07,2029-12-05,Ongoing
822,823,Auto,237194.2,12.35,2021-06-13,2027-06-12,Rejected
823,823,Auto,435129.85,9.43,2023-09-20,2024-09-19,Ongoing
824,824,Business,10007.0,11.26,2020-10-30,2026-10-29,Closed
825,828,Business,162543.42,4.46,2021-06-12,2023-06-12,Approved
826,828,Mortgage,261111.69,14.33,2023-03-10,2027-03-09,Closed
827,831,Auto,333698.31,6.94,2023-12-31,2031-12-29,Ongoing
828,831,Auto,5892.08,14.99,2025-04-09,2034-04-07,Ongoing
829,832,Auto,173447.96,13.92,2024-04-01,2032-03-30,Rejected
830,832,Mortgage,481122.18,11.25,2021-08-17,2026-08-16,Rejected
831,836,Auto,107897.05,5.12,2021-06-21,2023-06-21,Rejected
832,836,Mortgage,73267.2,7.33,2023-02-19,2024-02-19,Ongoing
833,838,Personal,275605.35,6.51,2024-04-27,2029-04-26,Ongoing
834,838,Mortgage,427345.11,14.67,2022-08-23,2031-08-21,Ongoing
835,839,Auto,60699.67,6.75,2021-08-17,2023-08-17,Ongoing
836,839,Mortgage,53359.1,13.01,2022-03-01,2023-03-01,Ongoing
837,840,Business,376176.3,3.91,2022-11-26,2029-11-24,Ongoing
838,840,Auto,385897.94,4.93,2023-01-12,2031-01-10,Ongoing
839,842,Mortgage,410661.91,10.73,2021-04-25,2024-04-24,Rejected
840,842,Mortgage,259183.35,12.72,2024-01-10,2026-01-09,Closed
841,843,Personal,484235.86,6.65,2022-05-01,2023-05-01,Closed
842,844,Personal,18677.03,7.78,2024-05-21,2026-05-21,Closed
843,844,Mortgage,300135.6,5.41,2023-06-14,2027-06-13,Approved
844,845,Mortgage,444213.03,11.05,2021-08-12,2022-08-12,Approved
845,845,Auto,291617.93,8.25,2021-01-06,2030-01-04,Approved
846,846,Personal,31793.29,11.52,2023-10-28,2025-10-27,Approved
847,846,Personal,11326.39,5.24,2023-04-28,2032-04-25,Approved
848,847,Auto,417587.28,10.95,2022-10-03,2031-10-01,Rejected
849,847,Business,494456.07,5.42,2022-12-17,2025-12-16,Ongoing
850,848,Mortgage,360106.53,13.32,2022-12-22,2024-12-21,Rejected
851,849,Personal,149737.48,9.18,2024-02-24,2028-02-23,Rejected
852,849,Mortgage,390693.37,6.9,2021-06-19,2030-06-17,Closed
853,851,Auto,340875.88,10.25,2021-08-24,2028-08-22,Approved
854,852,Auto,321212.74,5.62,2023-09-16,2028-09-14,Rejected
855,853,Personal,208344.91,7.47,2022-03-13,2027-03-12,Approved
856,854,Business,374232.65,14.26,2024-12-09,2031-12-08,Ongoing
857,856,Personal,318767.57,5.42,2022-03-16,2030-03-14,Closed
858,858,Business,52354.41,12.91,2024-01-11,2028-01-10,Rejected
859,859,Mortgage,150086.02,4.26,2023-08-18,2032-08-15,Rejected
860,860,Mortgage,92212.65,10.58,2021-04-30,2031-04-28,Approved
861,860,Business,427194.77,13.85,2021-02-22,2027-02-21,Rejected
862,861,Personal,273536.97,3.08,2021-03-15,2026-03-14,Closed
863,861,Business,475720.98,4.85,2021-09-10,2023-09-10,Rejected
864,864,Business,452665.16,3.6,2020-09-08,2030-09-06,Approved
865,864,Personal,68155.09,14.17,2024-07-18,2032-07-16,Closed
866,865,Personal,204797.16,10.72,2020-09-03,2023-09-03,Approved
867,866,Business,439539.86,12.43,2021-06-25,2027-06-24,Rejected
868,866,Auto,265534.84,10.14,2025-06-09,2034-06-07,Closed
869,867,Business,222206.46,12.64,2021-11-22,2022-11-22,Rejected
870,867,Personal,309749.87,11.96,2023-01-07,2030-01-05,Ongoing
871,868,Mortgage,54957.34,4.17,2022-04-05,2027-04-04,Approved
872,869,Business,307800.05,5.22,2024-01-16,2033-01-13,Ongoing
873,869,Business,380326.31,3.93,2024-04-06,2026-04-06,Closed
874,871,Auto,87527.73,3.64,2022-01-10,2025-01-09,Ongoing
875,871,Auto,357791.72,11.64,2020-07-18,2026-07-17,Rejected
876,873,Personal,214003.77,5.95,2021-04-01,2023-04-01,Ongoing
877,873,Mortgage,136164.19,13.13,2020-10-12,2024-10-11,Approved
878,874,Auto,235083.85,8.42,2024-06-10,2027-06-10,Rejected
879,875,Personal,315624.24,5.85,2021-10-11,2023-10-11,Ongoing
880,876,Personal,388769.8,9.97,2023-07-30,2031-07-28,Ongoing
881,876,Personal,342554.8,7.51,2022-06-25,2026-06-24,Approved
882,877,Mortgage,465086.72,12.39,2024-01-19,2029-01-17,Rejected
883,877,Business,290250.45,10.14,2023-03-11,2028-03-09,Rejected
884,878,Auto,469740.92,3.65,2025-04-08,2032-04-06,Rejected
885,879,Auto,398443.83,10.62,2022-05-25,2027-05-24,Rejected
886,879,Business,107871.21,8.53,2021-09-29,2029-09-27,Closed
887,880,Auto,161506.1,13.86,2021-07-29,2030-07-27,Rejected
888,880,Auto,29371.28,10.32,2025-05-01,2029-04-30,Rejected
889,881,Business,265432.15,5.81,2025-04-08,2033-04-06,Ongoing
890,881,Mortgage,165018.15,12.33,2023-05-10,2030-05-08,Closed
891,883,Mortgage,284007.0,12.63,2021-10-24,2022-10-24,Rejected
892,883,Personal,187860.81,4.62,2022-01-27,2025-01-26,Ongoing
893,884,Mortgage,252697.61,10.15,2024-04-09,2030-04-08,Closed
894,884,Business,155308.46,12.46,2024-04-24,2025-04-24,Ongoing
895,886,Personal,54985.47,11.7,2022-07-14,2026-07-13,Ongoing
896,892,Auto,489325.14,7.91,2021-08-09,2027-08-08,Closed
897,892,Business,209709.59,7.21,2022-11-17,2030-11-15,Approved
898,893,Auto,415379.18,10.43,2025-04-24,2032-04-22,Rejected
899,893,Mortgage,177265.86,10.43,2023-01-04,2030-01-02,Ongoing
900,894,Business,239733.08,10.4,2021-08-28,2022-08-28,Rejected
901,895,Mortgage,402058.49,7.16,2025-03-17,2031-03-16,Closed
902,895,Auto,1601.3,8.46,2023-12-24,2027-12-23,Rejected
903,896,Mortgage,243612.46,3.76,2021-05-18,2031-05-16,Ongoing
904,897,Personal,391797.75,4.43,2023-09-09,2026-09-08,Approved
905,897,Auto,130294.96,6.84,2021-04-17,2027-04-16,Ongoing
906,898,Business,79411.41,9.52,2022-06-10,2031-06-08,Ongoing
907,899,Auto,469265.89,4.46,2024-12-18,2034-12-16,Rejected
908,900,Mortgage,426220.9,3.52,2023-04-03,2031-04-01,Rejected
909,901,Business,75482.47,12.33,2024-06-19,2033-06-17,Closed
910,901,Mortgage,255373.94,10.65,2021-01-08,2029-01-06,Rejected
911,903,Personal,496702.2,8.42,2022-05-12,2023-05-12,Closed
912,904,Personal,303442.95,13.33,2023-05-13,2031-05-11,Closed
913,904,Mortgage,37104.81,13.82,2020-10-09,2024-10-08,Closed
914,905,Auto,436935.57,6.12,2021-02-24,2031-02-22,Ongoing
915,905,Personal,348545.77,4.94,2021-09-08,2024-09-07,Closed
916,907,Mortgage,417758.91,6.43,2022-03-01,2027-02-28,Ongoing
917,908,Business,116405.72,10.83,2022-05-30,2031-05-28,Approved
918,909,Personal,399654.27,6.08,2025-05-21,2029-05-20,Closed
919,910,Auto,472464.43,11.61,2021-07-24,2023-07-24,Ongoing
920,913,Personal,65503.39,11.08,2025-02-27,2026-02-27,Closed
921,913,Auto,145456.3,9.15,2020-10-02,2026-10-01,Ongoing
922,914,Personal,123451.02,13.28,2020-06-28,2028-06-26,Ongoing
923,917,Business,272498.87,4.01,2022-05-28,2026-05-27,Rejected
924,917,Personal,418729.17,4.23,2020-09-25,2023-09-25,Rejected
925,918,Mortgage,260883.67,9.03,2021-03-27,2023-03-27,Approved
926,918,Mortgage,69051.33,8.23,2021-06-28,2023-06-28,Approved
927,922,Auto,243902.02,4.34,2020-07-09,2026-07-08,Approved
928,924,Mortgage,371589.98,10.42,2024-12-10,2027-12-10,Approved
929,924,Business,315935.23,12.91,2025-02-17,2027-02-17,Ongoing
930,925,Mortgage,345533.83,13.08,2023-12-07,2033-12-04,Rejected
931,926,Auto,429545.18,3.39,2024-12-07,2032-12-05,Rejected
932,927,Mortgage,313364.88,4.22,2024-10-30,2033-10-28,Closed
933,927,Business,63256.16,6.63,2023-06-30,2029-06-28,Rejected
934,928,Personal,159631.22,3.94,2021-10-05,2031-10-03,Approved
935,929,Business,434064.84,11.42,2023-04-27,2027-04-26,Closed
936,929,Business,424028.03,12.51,2024-12-27,2031-12-26,Approved
937,930,Personal,189870.6,6.34,2024-12-17,2032-12-15,Closed
938,930,Auto,460068.06,4.67,2023-01-04,2025-01-03,Ongoing
939,931,Mortgage,316969.68,11.14,2022-09-08,2024-09-07,Rejected
940,932,Mortgage,352378.16,12.37,2021-07-04,2030-07-02,Closed
941,933,Business,309152.82,4.48,2022-03-17,2024-03-16,Ongoing
942,933,Auto,56644.26,3.4,2022-03-06,2023-03-06,Closed
943,934,Business,489399.72,10.99,2022-08-29,2031-08-27,Rejected
944,934,Auto,221853.87,8.27,2022-01-15,2025-01-14,Approved
945,938,Personal,178160.46,12.62,2022-10-10,2026-10-09,Rejected
946,938,Mortgage,219830.66,9.67,2021-03-11,2024-03-10,Closed
947,939,Personal,238197.99,12.02,2023-02-11,2026-02-10,Ongoing
948,940,Business,300600.87,14.67,2021-09-10,2029-09-08,Rejected
949,941,Business,327615.82,3.55,2020-09-02,2028-08-31,Ongoing
950,942,Mortgage,83406.6,14.37,2020-12-07,2023-12-07,Closed
951,943,Personal,47808.9,8.81,2020-09-27,2022-09-27,Closed
952,944,Business,364697.83,5.43,2020-07-06,2025-07-05,Ongoing
953,945,Personal,165345.21,10.27,2021-11-26,2029-11-24,Approved
954,945,Auto,30306.9,14.51,2023-11-28,2024-11-27,Closed
955,946,Personal,3712.88,10.13,2023-02-09,2029-02-07,Ongoing
956,946,Personal,387604.3,5.6,2021-01-20,2030-01-18,Closed
957,949,Mortgage,258718.65,7.85,2023-02-23,2027-02-22,Rejected
958,949,Mortgage,66941.15,13.43,2023-02-01,2033-01-29,Rejected
959,950,Personal,110849.73,11.0,2021-12-28,2025-12-27,Ongoing
960,950,Personal,260462.92,3.96,2021-06-16,2025-06-15,Rejected
961,951,Auto,19512.29,6.79,2025-01-19,2033-01-17,Approved
962,952,Auto,48621.39,4.34,2025-04-24,2029-04-23,Ongoing
963,952,Personal,193403.37,5.67,2023-08-19,2033-08-16,Closed
964,956,Business,182632.67,11.59,2025-05-03,2032-05-01,Closed
965,956,Auto,109655.21,6.08,2023-05-24,2030-05-22,Closed
966,957,Auto,9806.82,11.42,2021-12-07,2022-12-07,Ongoing
967,958,Auto,387762.23,6.26,2023-12-05,2026-12-04,Rejected
968,958,Auto,194939.15,3.93,2021-03-07,2027-03-06,Closed
969,959,Business,311208.58,8.5,2022-05-13,2024-05-12,Rejected
970,959,Business,29380.68,8.84,2023-05-18,2026-05-17,Ongoing
971,960,Mortgage,25727.94,13.13,2021-03-24,2023-03-24,Ongoing
972,961,Business,169213.45,9.11,2023-08-01,2032-07-29,Rejected
973,961,Personal,75963.09,5.07,2021-12-14,2031-12-12,Approved
974,962,Personal,278958.99,7.2,2023-12-07,2030-12-05,Ongoing
975,963,Auto,238154.74,13.94,2023-06-25,2033-06-22,Ongoing
976,964,Business,43653.94,13.58,2023-12-25,2031-12-23,Rejected
977,964,Business,479127.17,10.47,2021-03-12,2029-03-10,Approved
978,967,Mortgage,329317.59,3.93,2023-10-26,2029-10-24,Closed
979,968,Business,318125.14,10.0,2021-08-31,2024-08-30,Rejected
980,968,Personal,399191.85,13.91,2022-03-07,2032-03-04,Closed
981,969,Mortgage,270597.67,7.56,2021-10-18,2030-10-16,Approved
982,970,Mortgage,84924.38,8.09,2021-09-18,2027-09-17,Approved
983,970,Business,298639.32,10.88,2020-11-16,2021-11-16,Rejected
984,972,Auto,298918.46,5.34,2020-11-29,2029-11-27,Rejected
985,972,Auto,258991.87,8.86,2023-02-27,2026-02-26,Approved
986,973,Personal,341189.83,11.55,2024-09-02,2032-08-31,Rejected
987,976,Auto,41089.22,14.56,2021-02-05,2023-02-05,Closed
988,977,Auto,88676.14,12.62,2022-05-18,2029-05-16,Ongoing
989,977,Mortgage,79461.6,11.63,2024-01-22,2029-01-20,Approved
990,978,Auto,57991.52,11.45,2023-10-23,2025-10-22,Closed
991,979,Auto,214176.41,6.2,2020-07-15,2025-07-14,Approved
992,979,Mortgage,484599.64,7.98,2022-08-01,2023-08-01,Rejected
993,981,Mortgage,226552.69,11.77,2021-08-25,2025-08-24,Approved
994,982,Business,364892.29,4.33,2020-12-21,2026-12-20,Approved
995,983,Auto,43777.8,12.5,2020-08-21,2027-08-20,Closed
996,983,Personal,117805.71,6.96,2020-07-05,2028-07-03,Ongoing
997,986,Auto,146699.2,8.97,2022-07-24,2023-07-24,Closed
998,987,Auto,495784.41,6.12,2023-06-23,2025-06-22,Approved
999,987,Business,65643.63,3.07,2023-02-16,2028-02-15,Rejected
1000,988,Personal,271251.74,13.68,2020-06-25,2024-06-24,Closed
1001,988,Business,113750.85,14.07,2022-03-17,2026-03-16,Ongoing
1002,990,Personal,9275.82,12.69,2022-12-26,2026-12-25,Ongoing
1003,990,Auto,148808.88,11.41,2021-10-04,2028-10-02,Rejected
1004,992,Business,83273.97,5.77,2021-04-10,2029-04-08,Approved
1005,992,Auto,296416.82,13.21,2023-10-09,2032-10-06,Closed
1006,993,Auto,110019.66,14.93,2024-09-19,2025-09-19,Closed
1007,995,Auto,493289.78,11.22,2025-06-11,2028-06-10,Approved
1008,996,Personal,414120.42,4.45,2021-07-22,2031-07-20,Ongoing
1009,998,Mortgage,36350.93,10.71,2025-03-27,2029-03-26,Rejected
1010,998,Mortgage,463260.37,13.01,2022-08-06,2025-08-05,Approved
1011,1000,Business,299899.3,8.6,2023-07-23,2027-07-22,Rejected
1012,1000,Auto,267993.55,14.2,2021-03-21,2030-03-19,Closed
