TransactionID,CustomerID,DeviceID,AppVersion,TransactionType,Amount,Date
1653,569,7e6b7493-e885-4950-ad56-218892c7c4ac,1.1.2,Transfer,507.65,2024-07-22 10:41:57
1654,569,f8d63042-0ee2-4ab1-bfef-891d1b3692d2,2.0.1,BalanceCheck,406.23,2024-01-21 01:21:44
1655,569,55d408ec-55ec-46b6-b867-420ba9f9635c,2.0.1,TopUp,676.33,2025-04-01 01:23:49
1656,569,1f69d989-6b70-49bf-b13f-470046c9394a,2.0.1,Transfer,270.9,2025-03-12 01:25:27
1657,569,cda3f300-4a06-41d0-9852-286b475d4cf1,1.2.0,TopUp,645.57,2025-05-13 20:25:13
1658,570,9168d7c8-c514-4116-8b29-9e9e7ef9f7ba,3.0.0,BillPay,789.4,2025-05-15 22:06:38
1659,570,d1d3b714-5e21-4139-a54d-fb846081b32a,1.1.2,Transfer,873.46,2023-09-30 01:44:05
1660,570,376f4e1f-01a7-451e-b8cf-4263ba9b99fd,2.1.0,BalanceCheck,145.33,2024-03-18 08:42:50
1661,571,43927ee7-ccbc-49be-9679-4de8f946c5ef,1.0.0,TopUp,361.89,2025-01-05 01:33:14
1662,571,165b1483-a5fa-4a94-8009-3d7abc9f2c75,1.0.0,Transfer,714.28,2024-11-09 17:12:40
1663,571,1ea1003a-16fb-4455-8007-de597cf80d11,3.0.0,BillPay,821.64,2024-08-13 17:51:25
1664,571,5ac1f503-b9e2-4c8e-a876-88364575e91d,3.0.0,BillPay,52.88,2024-05-11 17:06:05
1665,571,47bc34da-3355-4628-81ff-572c2554ff45,3.0.0,Transfer,737.88,2023-10-10 06:48:24
1666,572,21b2e341-8c9d-48da-b9ff-9e1e97f20ceb,2.0.1,BillPay,426.62,2025-02-19 08:35:33
1667,572,6fecc26c-2773-4dc1-bfea-4474033a7569,2.1.0,Transfer,897.78,2024-11-14 20:05:40
1668,573,2d8ae946-f47b-4d53-af0f-74b20fbf02e2,3.0.0,QRPayment,475.37,2025-01-27 04:46:05
1669,574,dd9659ac-60bc-4d5a-a90d-05a670f67ad8,1.2.0,QRPayment,290.92,2024-03-06 03:42:58
1670,574,a96670b4-0a96-4e89-a2cf-afbe11f37463,1.2.0,TopUp,410.59,2024-04-15 23:47:27
1671,574,bf827bba-addb-45a1-8c1d-a8009418a581,3.0.0,QRPayment,31.53,2024-04-25 03:30:10
1672,574,70a2fde8-54d5-4e0b-997d-c9b450a88469,2.0.1,BalanceCheck,479.99,2024-05-21 22:18:39
1673,574,ebf59980-9f6e-460c-8c28-f8211c639c55,3.0.0,BalanceCheck,446.3,2024-02-28 05:21:54
1674,575,35866377-130a-401d-bf46-4848e97ac55a,1.1.2,QRPayment,500.54,2024-11-06 03:12:56
1675,575,fe08def4-6d2f-457c-9b2c-064929e513d2,1.0.0,Transfer,665.81,2024-04-17 20:54:33
1676,575,fb510866-08f5-4e09-88da-ab9c90d9adea,2.0.1,QRPayment,428.9,2024-02-19 18:26:10
1677,575,61ce0ea6-de31-413e-89aa-8ede773802ed,2.1.0,QRPayment,329.17,2023-09-30 15:15:09
1678,576,1ae815e7-b00f-4ed8-bac0-3d520b837309,2.1.0,QRPayment,21.17,2024-02-16 15:25:29
1679,576,40bd9afe-a879-42d1-af1a-d7830e220ec1,1.0.0,Transfer,671.93,2023-09-05 22:21:41
1680,576,1196ebd8-307c-494d-8905-97f7385cf6ff,2.1.0,TopUp,776.93,2024-08-04 13:41:42
1681,576,cb519faa-60da-4379-86f8-6bd874563f97,1.0.0,BillPay,916.2,2024-11-05 13:41:17
1682,576,ba91dedf-09ad-41a1-aad0-2c7243ab334a,1.2.0,TopUp,216.47,2024-04-01 15:32:47
1683,577,063c7915-b19c-42ed-a199-df36db571565,2.1.0,QRPayment,775.75,2023-08-15 19:20:17
1684,577,31a19437-16d1-44ce-a9eb-0fca86d085d4,1.1.2,BillPay,374.51,2023-12-08 23:31:29
1685,577,097389e5-dbf5-4221-8095-149ca00a520f,2.0.1,BillPay,882.46,2024-03-28 04:45:12
1686,577,288b648f-4e59-4819-b97a-e677490176e8,2.1.0,BillPay,302.96,2023-12-16 11:15:18
1687,578,bd285398-0a4f-44f9-9a67-99829f5f1e1c,2.1.0,BalanceCheck,719.9,2023-07-23 13:09:04
1688,579,5d0b85cb-7bd4-4969-8f89-ad25181b4ce4,3.0.0,BalanceCheck,652.22,2025-05-04 01:17:13
1689,580,4a17855f-02ef-4af7-aef3-41865b85c9e1,1.1.2,TopUp,581.66,2024-01-20 20:08:35
1690,580,80ae802a-e3f4-45bb-b382-7c685cbf3ff0,2.1.0,BalanceCheck,605.12,2023-07-26 04:04:05
1691,580,b6696c79-eb63-4256-bf40-93df9e41b12f,3.0.0,Transfer,28.81,2025-01-12 08:39:06
1692,580,5f9401cd-bcb8-4845-b206-e69353cfea7b,3.0.0,BillPay,505.43,2024-10-29 19:56:46
1693,580,d11fd906-1849-456e-b42c-1019a1454afe,3.0.0,BalanceCheck,907.98,2024-03-19 02:02:27
1694,581,03c183ef-f552-451a-a461-861cbb5625a0,2.0.1,Transfer,524.79,2024-10-05 17:26:15
1695,581,9ff3b8b8-215b-4dea-8694-08d78b607c4c,2.0.1,BalanceCheck,541.6,2025-05-10 23:53:39
1696,581,16a1afaa-d183-45be-9994-772b37768239,3.0.0,Transfer,810.33,2024-02-07 10:49:00
1697,582,012aa447-7aa7-451f-8bf6-e91cc0e3ed29,1.0.0,BillPay,178.04,2025-06-15 15:53:34
1698,582,82ebd042-5047-4094-a1f1-24ba048b0269,3.0.0,BillPay,559.4,2023-06-29 10:26:43
1699,582,d5d45f1e-5ec4-41ff-8549-bf1e301d174a,2.0.1,Transfer,8.44,2023-11-14 00:48:13
1700,583,5852631d-e1d4-4926-9e68-39f2ff8c7fdb,1.2.0,BalanceCheck,23.58,2025-04-10 17:08:42
1701,583,6f35364a-388e-467f-8cbe-2adbb6208ac7,2.1.0,BalanceCheck,980.84,2024-01-22 14:53:44
1702,583,ec53717a-5470-415a-ae1f-6f6646267abf,1.1.2,BillPay,749.41,2025-02-14 19:33:23
1703,584,a6eea9ad-6afd-4baa-8afe-498ebdeea721,1.1.2,BalanceCheck,884.39,2024-01-29 21:33:54
1704,584,77d997a8-ea24-4325-b0d8-bfe01fe98489,3.0.0,TopUp,159.42,2025-05-27 10:01:26
1705,584,a35e6ee9-8ff1-4fa1-84f4-7ae68be68b4b,3.0.0,BillPay,294.88,2024-09-02 02:18:51
1706,585,6f4380aa-ba89-4837-ad29-1397929bc617,1.1.2,QRPayment,796.22,2023-08-04 10:58:17
1707,586,1370e711-809c-45a5-98af-26a9aaf702a0,1.2.0,BillPay,653.96,2023-06-29 03:40:51
1708,586,4162b8f5-cfc5-440c-aae2-ff5f67264ad9,2.0.1,QRPayment,877.41,2025-03-05 09:48:07
1709,586,f9ba9688-62ea-4152-a138-25e4f8b37099,1.2.0,TopUp,223.52,2023-09-03 01:09:43
1710,586,9745c7fb-a549-4c7c-b2ad-45de070b539a,2.0.1,Transfer,994.43,2023-06-26 23:33:41
1711,587,3a210200-87e4-4786-a909-f35069820e3e,1.1.2,BillPay,595.77,2023-12-30 16:27:23
1712,587,ddda7b4c-01db-420b-b2ae-cb14e5ec92f7,3.0.0,Transfer,176.8,2025-06-03 11:31:35
1713,587,14b2f09f-a9aa-42cd-9e3e-40f0a5c390c5,3.0.0,Transfer,578.59,2024-01-31 15:18:07
1714,587,a1e36b0c-e8a8-46c7-b744-754ba10e2d68,3.0.0,QRPayment,96.41,2024-12-17 21:31:08
1715,587,6dace189-008f-4712-8816-7fdf1db7dffc,1.1.2,BalanceCheck,583.6,2024-11-23 06:44:17
1716,588,31031b17-e442-4d3e-8161-bfa410f6e378,2.0.1,Transfer,849.97,2023-10-04 18:28:53
1717,589,fbb53542-719a-49bc-a678-e515eed18d18,1.2.0,TopUp,961.86,2023-11-24 15:48:24
1718,590,b232b04d-11ac-433d-a5c5-dd94f466e07e,2.0.1,BalanceCheck,494.1,2024-03-07 10:45:00
1719,591,a98ae6cf-ff17-4f13-ae0d-002f73a263ac,1.1.2,BillPay,649.5,2024-09-14 22:49:16
1720,591,0e098ab5-af8f-42a8-9c10-5defb4e72c32,3.0.0,BalanceCheck,846.9,2024-05-03 00:38:49
1721,591,c6b05a0d-7207-4a43-a799-cab489df75ce,1.0.0,QRPayment,593.18,2024-09-09 05:29:17
1722,591,59fc9a0b-61e5-4bc4-ab93-236d36aa403a,3.0.0,BillPay,885.56,2024-11-28 03:32:56
1723,591,13cceb55-419e-4665-855f-d112c8ee4ccc,1.1.2,QRPayment,706.21,2025-03-10 05:31:05
1724,592,fddf8102-0260-457e-a2fc-5343f598e637,1.1.2,QRPayment,31.95,2024-03-21 16:24:05
1725,593,9210b183-8792-4ac7-b5f0-0af86dce0351,3.0.0,TopUp,846.72,2024-04-23 13:50:04
1726,593,e2b43b1f-2c8f-4517-ba6d-8183c9e77020,3.0.0,BalanceCheck,793.99,2025-05-16 13:20:11
1727,593,dd96d0f6-e16b-4b03-896d-babd9b9f7937,2.0.1,Transfer,820.04,2024-09-20 05:09:23
1728,594,efc71326-8058-4749-b7cc-616179cf8b8f,3.0.0,Transfer,150.92,2024-02-20 03:15:16
1729,594,f495b2f8-d869-4c95-ab81-e9b12b54d4eb,2.0.1,QRPayment,322.57,2024-12-23 17:11:28
1730,594,54b6bb88-5bd7-49b8-8089-0d63a2639918,3.0.0,BillPay,928.48,2024-10-04 02:50:41
1731,595,eb54ea05-0398-4474-a149-c91f254f0e71,1.1.2,BillPay,887.7,2024-01-28 07:35:02
1732,596,b03b734e-962b-43c3-b9f4-6d20ede49e33,1.0.0,QRPayment,471.98,2024-01-28 18:25:44
1733,596,70f304d3-c2e5-4a6e-8ab4-73cea4895cb4,2.1.0,QRPayment,462.26,2024-06-09 17:08:45
1734,596,254348cf-f3e8-4b1a-bee3-d5f9e1f9200d,1.0.0,BalanceCheck,303.29,2024-04-29 11:47:01
1735,597,dc201165-f5f0-467b-8127-3aef35b10e61,1.2.0,TopUp,905.53,2024-07-15 13:44:46
1736,597,796712d4-4187-46ad-ac0f-b6914f9e4a8f,3.0.0,QRPayment,141.51,2025-06-13 11:43:34
1737,597,f303085e-0328-4d88-a60f-6d24140f2d37,3.0.0,QRPayment,132.08,2024-10-29 02:18:11
1738,597,e27976a4-9595-4b2e-8d10-c36f5279e431,1.0.0,TopUp,244.14,2023-09-02 20:33:44
1739,597,715f7ec3-1d67-49f6-8e95-093539c61b79,2.1.0,QRPayment,630.25,2024-03-12 14:46:24
1740,598,05284d04-2fb5-47e2-9190-76e105abd5e1,2.0.1,QRPayment,942.02,2024-11-24 17:52:55
1741,598,de5e9802-3e6e-4c11-8fca-fbebd136d983,1.1.2,BillPay,384.22,2023-12-12 20:39:56
1742,598,1240da14-548e-4ed4-a841-88ce12b9e514,2.0.1,BalanceCheck,934.39,2023-09-16 18:47:36
1743,599,26c9d0af-de50-4948-96aa-f37e2463b0cc,3.0.0,BillPay,329.52,2023-08-17 09:11:23
1744,600,aa4b52f6-9f98-438f-bf88-ec2027dbc1b3,2.0.1,BillPay,776.64,2025-01-17 23:11:45
1745,600,f13d561a-71fc-4adb-ab13-22c8ede4b679,2.1.0,QRPayment,416.03,2025-04-14 15:45:28
1746,600,5da8e8ca-36b5-476f-bd10-57fba02881cf,2.1.0,BalanceCheck,340.98,2024-09-24 01:31:17
1747,600,81ff184b-996f-4699-a76e-a133714ae2ab,1.0.0,BillPay,204.0,2024-02-09 22:35:41
1748,600,56289d9d-5cee-4333-923a-42a7ecb08e4d,2.1.0,TopUp,635.46,2023-09-20 16:50:30
1749,601,be95d169-171d-49f9-ad1f-2862e3182448,2.1.0,BalanceCheck,884.53,2024-02-04 16:32:15
1750,601,ddd92232-78c2-46a8-95b8-5757b86d7b92,3.0.0,BalanceCheck,706.41,2025-04-22 10:13:48
1751,601,5cb026e8-31e5-45a8-9a42-a59eec0240fa,1.0.0,QRPayment,304.18,2023-12-23 11:56:15
1752,601,f8c6872d-f28f-431a-bd37-16cc935a20a4,2.0.1,BillPay,437.56,2024-10-11 14:24:25
1753,601,21fa034c-b940-496c-9c18-83642bd54144,1.0.0,BalanceCheck,364.16,2025-05-16 04:48:29
1754,602,debcfeb5-5e14-4360-aa55-6b3e5f43336d,3.0.0,Transfer,130.76,2025-05-22 21:48:52
1755,603,0df1547f-972d-4a88-8b6e-ab9cb19b17e5,2.1.0,TopUp,450.83,2023-07-07 21:24:10
1756,603,0a91d549-f9a8-4030-a2fa-7ee143093d79,1.0.0,BalanceCheck,722.13,2023-08-17 20:21:49
1757,604,0566923d-2f61-419f-ab40-0e73694fc2d6,1.2.0,BillPay,549.4,2024-08-10 00:42:51
1758,604,8ffce40f-6b2d-4c9c-8567-7183863f56e0,2.1.0,Transfer,576.58,2023-08-21 09:03:45
1759,604,d5a9d067-3fb8-429e-856f-ef7c47587d22,1.2.0,TopUp,651.64,2025-05-27 08:50:12
1760,604,c6c13092-fa91-4aed-ae10-2cb920bd2782,1.1.2,Transfer,154.69,2024-10-05 11:25:00
1761,605,3cb19741-3cd0-450a-86c5-af3795e4d5a7,1.1.2,BalanceCheck,169.43,2024-12-16 02:54:04
1762,605,cacbd43b-d24d-41b4-a99d-e5df33e20011,1.1.2,TopUp,605.87,2024-02-01 18:26:18
1763,605,944332c6-38be-44c5-b63c-cef6a95f7f6c,2.1.0,QRPayment,201.76,2023-09-17 17:36:44
1764,605,2b7014c7-eb02-4967-84de-af3382ed170e,1.2.0,Transfer,803.43,2024-06-17 05:05:01
1765,606,4248fa20-2adc-4f8d-b4ad-d05584fd3589,1.2.0,BalanceCheck,931.12,2025-05-07 14:51:37
1766,606,22223bfd-3860-43f6-b1ef-1bf306b78563,2.1.0,BalanceCheck,863.61,2024-12-29 16:45:22
1767,607,b1c155a0-f66d-41f4-aa7c-65b235bb139c,1.2.0,BalanceCheck,361.71,2024-07-09 20:14:27
1768,607,77dc86ad-ec9a-442f-b04e-ab9a3673e684,1.2.0,BillPay,251.8,2025-05-24 04:15:33
1769,607,69458ae6-81ee-42c5-a68c-83b1c4913547,1.1.2,BillPay,15.11,2023-12-17 15:43:34
1770,607,05cb950f-3af6-4ce9-846d-2a312f5c36f5,2.1.0,Transfer,773.59,2023-07-03 22:56:31
1771,608,e4aa974e-b3a1-4fcf-9005-bdfda551342b,2.1.0,TopUp,483.47,2024-01-08 04:49:23
1772,608,0070efed-0bc9-4ad7-a2a1-8849b146ff9b,1.1.2,BillPay,627.47,2024-07-23 15:06:00
1773,608,9505100b-4147-4638-ba2d-3602a8a72855,1.0.0,TopUp,901.92,2024-07-17 04:37:48
1774,608,70558d52-b53c-4e88-a561-c3d4d14949e3,1.2.0,TopUp,123.51,2025-06-06 22:33:58
1775,608,b735050b-5101-42b8-9f07-abf2f91cfbec,1.0.0,BalanceCheck,270.22,2024-12-09 03:15:44
1776,609,169c011b-a68f-4da0-84d4-3401fc785568,2.0.1,BalanceCheck,392.1,2024-01-31 07:05:18
1777,609,a60d2d39-ca0d-4b58-b380-2e98acea7206,1.0.0,TopUp,339.59,2023-11-27 04:26:21
1778,609,d4087d5c-7f12-42b6-b775-e44e5dcb81f9,3.0.0,BillPay,758.61,2024-03-13 04:24:07
1779,609,f2b4a72a-e126-4f3d-8dbd-3962b875be78,1.1.2,Transfer,336.99,2025-05-06 06:06:32
1780,609,df917355-84da-4c83-af10-6d15d86ead31,1.1.2,QRPayment,862.53,2023-12-24 05:10:04
1781,610,75abf5c5-1c40-4f80-b6aa-cc6586ea941a,2.1.0,QRPayment,541.59,2025-04-21 04:50:47
1782,610,9a07f507-3c44-4bb1-84ba-15c5e3377c22,2.1.0,BillPay,743.9,2024-08-30 00:05:26
1783,611,a5d02d7c-cd64-4f3a-893e-a8408b448f70,2.0.1,TopUp,29.84,2025-03-27 03:51:09
1784,612,ea573608-aba0-443d-9d04-b055736ee35d,3.0.0,QRPayment,713.02,2024-12-29 09:51:06
1785,612,56ab8e0b-ec1d-463c-9320-0732261b9e2a,2.1.0,BalanceCheck,903.89,2023-07-17 00:39:06
1786,612,bbc1b70a-5c6c-4df2-b344-b93ee2efe075,1.0.0,QRPayment,809.49,2024-10-07 19:05:32
1787,612,701c0266-4244-42ee-b845-4433c8c17cce,2.0.1,QRPayment,353.63,2023-07-27 05:01:28
1788,613,63eedb95-346c-4438-b96b-cfeff3ab407f,1.2.0,Transfer,230.02,2024-02-02 07:18:02
1789,614,92885c54-ebbd-477c-98df-b22e31395b8e,1.0.0,Transfer,606.65,2025-04-04 17:55:47
1790,614,dc2dec8b-b331-49d7-a675-0e37c07f5b00,1.1.2,Transfer,12.36,2025-05-12 14:06:15
1791,614,7396a782-9cba-42b6-b60c-5b45f7bc8cd5,2.0.1,TopUp,231.77,2024-12-16 06:24:49
1792,614,5243e00c-de05-4916-bc33-bd8b4b5589ec,1.2.0,BillPay,864.43,2025-03-25 23:01:21
1793,614,0fd36b0c-1002-4314-ac7f-61573b30a802,2.0.1,TopUp,287.69,2024-06-02 12:22:24
1794,615,d90205f3-c82d-4c96-ab97-6e82d160a425,1.1.2,BalanceCheck,587.52,2024-02-07 06:56:58
1795,615,4858a747-fa52-49ea-8ed4-8eee8126f7e4,1.2.0,Transfer,737.77,2023-08-13 04:21:19
1796,615,4f6851af-7e3b-4b26-9465-94bf01933ce0,2.0.1,BalanceCheck,440.31,2024-11-03 20:36:13
1797,615,59d8b6b4-a60d-4c5e-a0ae-9698e10f253f,2.0.1,BalanceCheck,26.4,2024-05-09 16:37:01
1798,615,8387d95b-ae83-4860-9992-d78ddd39d5fa,1.1.2,QRPayment,303.89,2024-06-12 17:46:13
1799,616,dcae3f3f-8aa5-46f3-86e9-33ba4434ecf4,2.1.0,Transfer,756.08,2025-06-01 15:22:07
1800,616,f3d30bd0-0c2c-4f6b-92f6-816e9c24e514,3.0.0,BalanceCheck,14.75,2023-10-22 08:30:16
1801,616,c73d2a6d-3cf0-443f-ab7b-e92997e232d6,2.1.0,Transfer,690.73,2025-02-04 12:50:08
1802,617,27da54e7-c7a1-46ed-a10e-67a3a56e429a,3.0.0,QRPayment,855.36,2024-06-09 04:24:15
1803,617,5559899f-d43f-4d28-b0e8-190dcc2f21c3,2.1.0,Transfer,97.69,2025-06-13 12:47:08
1804,618,834723e5-90c1-44dc-8066-7e2b8199c438,2.1.0,Transfer,603.44,2024-09-30 19:42:43
1805,618,95f3287a-f8d9-4899-b67a-3d0866b059c9,2.0.1,BalanceCheck,804.54,2024-10-22 18:30:01
1806,618,dc3da49f-3b3c-446e-b0c9-bc92a1548dae,2.1.0,Transfer,349.05,2024-03-29 07:15:47
1807,618,e5d9700b-4013-4941-9a6c-09fd92fe98ec,2.1.0,BalanceCheck,9.3,2023-10-12 21:26:14
1808,618,97d25d5c-b351-42de-b47c-83558b49bf56,2.1.0,QRPayment,996.92,2023-10-19 00:07:27
1809,619,eab8e23d-d1b6-4507-8911-6700fe7d283f,2.1.0,Transfer,765.41,2023-11-26 05:36:04
1810,619,875838e9-109f-41b6-9bba-c6b557b4462b,2.0.1,BalanceCheck,675.0,2023-11-23 06:51:49
1811,619,90d4400e-4378-435b-992f-dc3aedb7a84d,1.0.0,BalanceCheck,885.57,2024-06-06 02:31:20
1812,620,fab84c2a-f754-422b-8dbd-619696813654,2.0.1,BillPay,558.84,2024-06-01 18:28:38
1813,620,f7c8256e-f263-4b2d-af8c-644146ac2ff8,3.0.0,Transfer,807.92,2024-07-29 10:05:37
1814,620,9707a22b-65ae-4e44-b125-2101349eb0e8,3.0.0,BalanceCheck,74.06,2023-11-03 04:06:55
1815,620,92ca220e-9115-44e4-9541-84192e019ce9,2.0.1,Transfer,754.87,2024-12-09 21:00:48
1816,621,e3b2068f-aeed-45c2-a9ca-5a8efa871625,1.2.0,TopUp,314.17,2024-04-27 23:24:08
1817,621,1425e283-d0f4-470e-92d4-08af72e55707,2.1.0,TopUp,75.46,2023-09-20 03:59:49
1818,621,2ad60b82-8bd1-41db-b44e-865a3625b71d,1.0.0,QRPayment,834.82,2023-07-17 21:51:45
1819,621,c7db46c0-b8bc-4ffd-93b9-8a888de6b218,3.0.0,BillPay,614.85,2024-12-04 07:08:00
1820,621,29eca115-8dcb-4f0b-a47d-4450c8542763,2.0.1,TopUp,826.96,2024-03-22 03:38:46
1821,622,bc8af5be-7b10-4bf9-9631-51cbb813b344,1.2.0,Transfer,832.25,2024-01-01 07:23:43
1822,623,e73e6ea5-d6c0-44de-96b7-b1b88af46c8a,1.0.0,BalanceCheck,632.18,2024-04-02 09:32:45
1823,623,a45cd36a-e5d8-492c-a44b-be71bbdce456,1.0.0,TopUp,824.78,2023-06-30 12:45:44
1824,624,672eef4a-e189-4885-9865-1b51ed00a220,1.2.0,QRPayment,23.8,2025-01-05 18:44:13
1825,624,eccd4f0d-db51-4ee9-841a-068fbe102693,1.0.0,TopUp,662.21,2024-12-22 17:40:12
1826,624,e07d28d4-3132-45de-9029-0358a3b88667,3.0.0,TopUp,27.17,2024-08-10 21:02:46
1827,625,be601ad6-5a8c-41bc-b151-4eeded0f581f,3.0.0,Transfer,987.82,2025-04-18 04:59:03
1828,625,0528e239-34bf-4fb1-af53-059b1ed341af,3.0.0,Transfer,793.67,2024-05-26 02:34:58
1829,626,3a1868f4-1668-4631-8314-685ca310b564,3.0.0,BillPay,851.0,2024-12-26 19:27:30
1830,626,06737a09-e4e0-4c7e-b3b6-d3a3d09d5a69,1.2.0,QRPayment,945.09,2023-10-27 17:05:54
1831,626,14a3015f-8fb8-4243-bde3-5fa4d5fbf192,2.1.0,BalanceCheck,857.36,2023-09-20 19:13:28
1832,626,b5060a3c-de3a-4fc1-abba-eb57d7c53388,1.1.2,QRPayment,939.97,2024-03-19 12:51:55
1833,626,323207e0-a3ba-49b7-8835-6a62070aa994,3.0.0,Transfer,21.8,2025-04-20 23:41:26
1834,627,e069517f-51ff-4dca-a30d-b25363171d23,2.0.1,Transfer,90.63,2024-12-21 23:57:41
1835,627,d3b582f1-56f1-47b0-9ba7-fb438eee71dd,1.1.2,QRPayment,861.08,2025-01-15 15:51:19
1836,628,b8c36ec8-590e-48fe-bcfb-c7b11370f2bd,1.0.0,BalanceCheck,275.03,2024-04-01 15:33:26
1837,628,859a2143-4bea-4975-84b5-23b35bf2ed88,2.1.0,QRPayment,628.17,2024-09-01 18:37:18
1838,629,95a72eb9-38b2-4cb3-b502-186f7b4733d8,2.0.1,Transfer,584.32,2024-10-14 00:26:41
1839,629,0bb2e932-7b57-4b2e-90d5-5b9497c13d61,1.1.2,TopUp,551.72,2024-03-29 02:50:23
1840,629,e9019d9d-6ddc-45c9-8391-89faf87e9210,1.0.0,BillPay,346.95,2024-02-09 05:53:10
1841,630,e8937041-51da-42e1-9612-3178776cd4c7,1.0.0,BalanceCheck,87.32,2024-11-18 07:20:34
1842,630,e9b29c92-3fa6-4e71-93d8-f1cf73110659,3.0.0,BillPay,475.21,2024-01-05 06:09:23
1843,630,9fdb2fdd-2447-4db3-9abc-dfc6336a059c,1.0.0,BillPay,912.2,2024-01-18 04:00:35
1844,630,e752f6bf-aad9-4072-b311-46be7b16b3f8,3.0.0,BalanceCheck,54.24,2023-07-01 03:03:26
1845,631,c870bba4-949a-43ec-a53b-655a5b00aa18,2.0.1,TopUp,125.39,2024-10-28 17:30:54
1846,631,864baf7f-6696-40bd-ae54-8b4ea9c39790,1.1.2,BalanceCheck,327.42,2024-09-12 22:42:30
1847,631,741a31b0-f4c8-4b3a-9ce0-02c3d0edf91a,1.2.0,BillPay,454.67,2024-01-21 18:11:46
1848,631,ee11c0da-2f9e-46d7-b8a6-3ab7dab85eca,2.1.0,BalanceCheck,77.74,2024-09-24 06:52:48
1849,632,1113cf3a-a759-4473-a3b8-8d20f30058a7,1.2.0,TopUp,101.04,2024-07-31 00:41:05
1850,632,20bb3f70-3363-40ce-a122-0e6f04cac9d8,1.1.2,QRPayment,375.35,2025-05-04 17:41:13
1851,632,ccb94ed7-5439-43d3-aed0-ab7fad4cdeac,2.0.1,BalanceCheck,839.97,2023-12-09 16:49:57
1852,632,0bdd247d-8f05-4ae8-9b80-1462199ee39d,2.1.0,BalanceCheck,147.77,2023-09-05 11:54:40
1853,632,d0e15f24-a716-4a37-ac19-a7446525724e,1.1.2,BillPay,272.54,2023-11-11 20:48:49
1854,633,e3b70fda-43e3-43a6-9a51-c98645973a76,1.1.2,Transfer,912.94,2024-08-11 09:00:34
1855,633,5f91e797-98d2-4081-aee7-0d32e77a3ecc,1.2.0,BillPay,933.18,2024-02-03 23:50:48
1856,633,45bc672b-3bd0-4ec0-8941-4157e1f9b4ee,3.0.0,QRPayment,899.41,2023-07-24 20:31:03
1857,633,43f21b20-4f4d-44f5-a173-4a9ef688d9ac,2.1.0,BillPay,710.28,2023-12-11 06:35:11
1858,634,d25428a7-9e71-4e66-a45e-eeb4cb7fc460,1.2.0,TopUp,131.64,2024-04-04 18:08:06
1859,635,9016ff3f-9a20-4ea8-ae1f-0b6b7f7b3fde,3.0.0,QRPayment,491.58,2023-07-30 05:38:45
1860,635,367d01c5-4bc4-4f24-8c21-7f320554f29c,3.0.0,BalanceCheck,788.92,2024-11-29 16:56:30
1861,635,a211fcf7-9674-4748-90d0-b1ca774dac4f,1.2.0,TopUp,500.43,2025-06-02 12:44:49
1862,635,71284c5b-48fd-4188-b527-7e8959a4dbcd,2.1.0,TopUp,334.47,2023-09-07 16:23:22
1863,635,40be8629-3f75-4381-888e-c1fa5b501a3c,3.0.0,TopUp,505.74,2024-04-12 01:33:38
1864,636,d4db6954-e831-4f41-807b-55a28d5323c3,1.1.2,Transfer,829.73,2024-04-22 20:43:24
1865,636,e2cf15ba-7cb9-459b-9f49-45ec09503231,2.0.1,TopUp,836.35,2025-06-20 13:53:15
1866,636,5fc0bafb-de5b-4d21-afed-a231dded3fbb,2.0.1,QRPayment,677.16,2024-04-25 01:58:29
1867,637,50a0d50e-61ee-4991-bab2-509bc4092025,3.0.0,TopUp,77.57,2025-02-14 22:50:50
1868,638,6b9c02b8-bddc-45e1-8146-398e8cda143f,1.1.2,BalanceCheck,492.23,2024-05-30 01:47:19
1869,638,3a449f8a-4f1d-467a-a7bf-820499bb2cf6,1.1.2,BillPay,427.04,2024-01-03 06:11:09
1870,638,9e57d96f-c03a-4389-8ce5-1cb0dc62818b,2.0.1,Transfer,359.91,2023-10-05 06:48:43
1871,638,41b7b3a6-0182-4f6c-9977-eede7a4a780b,1.1.2,QRPayment,350.42,2025-03-20 16:14:04
1872,639,37f79fc7-acf1-41bf-a188-6b65e918a699,2.0.1,Transfer,256.51,2023-07-08 09:13:17
1873,639,68b687bc-d5c7-477f-9fc4-01c44321306c,1.1.2,Transfer,582.85,2025-04-21 11:29:24
1874,639,e702ea3a-57ee-4879-97dd-fff7e5eacd48,3.0.0,TopUp,358.27,2024-11-29 20:40:19
1875,639,cd58b0f9-e3a7-4ae4-90cd-10f3f272ca5c,2.0.1,TopUp,72.49,2023-06-26 23:31:45
1876,640,e8e12ca6-8838-4c2e-acb7-093d9ed03e71,1.1.2,BillPay,695.4,2025-06-13 08:22:44
1877,640,eab61598-7b3b-48ab-95e5-f088f77acee3,2.1.0,BalanceCheck,102.23,2024-02-26 18:38:44
1878,641,d74731e9-da77-447c-a885-990f2aee058c,1.1.2,Transfer,963.21,2025-06-19 01:21:23
1879,641,c055b472-b0b4-45ed-8b54-2af36b12d1c6,2.0.1,Transfer,184.42,2024-06-08 09:06:53
1880,642,18f4a71f-6e44-497f-9a22-0ed934b266e0,3.0.0,QRPayment,394.37,2023-08-01 05:40:38
1881,642,b6dfb37c-88a7-4f6b-8009-d775451ce484,1.1.2,TopUp,487.23,2024-01-23 14:39:22
