TransactionID,CardID,Merchant,Amount,Currency,Date,Status
730,622,"Curtis, Baldwin and Simmons",2526.84,EUR,6/13/2024 0:06,Declined
731,384,Williams-Bailey,1854.77,USD,1/23/2024 3:51,Declined
732,307,"Whitehead, Murphy and Cruz",484.41,EUR,9/2/2024 20:28,Approved
733,348,Craig-Wagner,1034.01,USD,7/5/2022 8:14,Declined
734,283,Robinson PLC,3101.46,USD,3/2/2025 18:41,Approved
735,530,Green-Edwards,3904.21,EUR,5/11/2023 20:25,Declined
736,279,Rivera-Thomas,2202.67,EUR,8/10/2022 17:19,Declined
737,389,Wilson Inc,3901.76,HRK,7/28/2022 21:09,Approved
738,493,Riley-Glenn,98.62,EUR,9/27/2022 6:08,Declined
739,743,Valentine-Robinson,3065.72,HRK,7/10/2022 12:15,Approved
740,654,Clark PLC,4177.55,USD,9/8/2024 21:53,Declined
741,550,"Blevins, Bishop and Freeman",2356.4,EUR,4/15/2025 1:05,Approved
742,345,Davis-Jones,4299.82,HRK,9/13/2024 12:45,Approved
743,145,Cannon-Rhodes,3630.99,HRK,2/14/2025 23:32,Declined
744,787,Turner Group,3064.4,USD,11/3/2024 18:45,Declined
745,415,Ramirez Inc,4733.31,HRK,2/11/2023 3:18,Approved
746,306,Walker and Sons,4326.32,EUR,1/29/2024 14:37,Approved
747,369,"Green, Shaw and Ortega",2970.74,EUR,8/10/2024 14:37,Approved
748,53,"Walters, Melendez and Lynch",3321.63,USD,5/30/2023 7:21,Approved
749,342,Anderson LLC,3219.03,EUR,11/6/2024 9:15,Declined
750,235,Parker Ltd,3833.67,HRK,2/23/2023 18:39,Declined
751,247,Davenport-Ray,3317.75,HRK,8/27/2022 12:50,Declined
752,711,"Levy, Herring and Woods",2685.12,USD,11/28/2023 10:18,Approved
753,361,Sanchez PLC,4713.21,EUR,12/18/2023 20:51,Declined
754,411,Sanders Inc,1276.54,USD,10/1/2022 5:17,Declined
755,277,Herman-Walton,3242.55,HRK,9/19/2022 7:01,Declined
756,317,"Walker, Wilson and Lee",480.68,HRK,5/29/2024 21:18,Declined
757,665,Russell-Gray,1873.59,USD,2/11/2025 21:44,Declined
758,156,Barnes-Jackson,1192.75,USD,4/13/2024 22:22,Declined
759,382,Parker-Pace,1750.84,USD,4/24/2025 7:40,Declined
760,498,Munoz-Ibarra,3735.45,EUR,1/3/2023 13:58,Declined
761,371,Flores LLC,4640.19,USD,12/13/2022 15:02,Declined
762,413,Osborne Ltd,226.33,HRK,4/17/2024 8:34,Declined
763,644,Ray-Livingston,3203.17,USD,10/11/2023 7:45,Declined
764,172,Boyle-Vega,1195.49,HRK,11/8/2022 8:01,Declined
765,455,Santos Group,14.4,USD,10/31/2024 8:12,Declined
766,105,Snyder PLC,1261.86,HRK,8/14/2024 6:08,Declined
767,649,Fisher and Sons,3583,EUR,6/23/2024 12:04,Declined
768,686,Winters-Tran,2951.39,HRK,11/27/2023 23:55,Approved
769,298,Sherman Group,626.81,EUR,7/17/2022 6:32,Declined
770,586,"Smith, Valencia and Logan",1703.53,USD,6/23/2023 18:23,Approved
771,512,Shepherd Inc,4694.46,EUR,1/29/2025 4:41,Declined
772,38,Robertson PLC,617.69,USD,10/3/2024 11:58,Approved
773,624,"Miller, Gonzales and Macdonald",4124.1,USD,2/11/2023 1:57,Approved
774,80,"Smith, Smith and Brown",2303.29,HRK,10/8/2023 12:57,Approved
775,675,Morris Ltd,4232.69,USD,4/28/2023 2:46,Declined
776,768,Howard-Wiggins,181.15,EUR,1/23/2023 23:10,Declined
777,587,Ross-Schmidt,3953.94,EUR,3/17/2023 16:46,Approved
778,501,Fuller-Berg,2717.27,HRK,8/8/2022 2:16,Approved
779,542,Johnson-Kelly,1566.44,HRK,6/18/2024 5:30,Approved
780,408,Jones-Hernandez,4519.81,USD,6/29/2024 16:40,Approved
781,768,"Cruz, Nunez and Contreras",3991.64,HRK,2/22/2024 1:16,Approved
782,681,Burns PLC,2750.64,HRK,12/5/2022 14:38,Declined
783,456,Robinson-Ball,2012.01,USD,8/2/2023 10:36,Declined
784,203,Mccoy-Trevino,3953.98,EUR,4/3/2024 18:02,Approved
785,377,Wilson-Williams,4396.56,EUR,3/27/2024 9:33,Declined
786,47,Yu LLC,2447.8,EUR,11/23/2024 2:27,Approved
787,137,Phillips PLC,2672.22,USD,4/1/2025 13:19,Declined
788,798,Walton-Reed,431.45,USD,5/15/2023 22:51,Approved
789,354,Coleman LLC,4102.26,USD,7/31/2024 15:42,Approved
790,77,Drake and Sons,1364.16,USD,12/1/2023 19:12,Declined
791,318,Price-Cox,829.02,HRK,1/21/2025 9:07,Declined
792,630,Walker-Thomas,1137.42,EUR,1/1/2023 16:56,Approved
793,322,Lopez Group,2401.52,HRK,1/22/2024 11:56,Declined
794,453,"Acosta, Lee and Johnson",3844.28,USD,5/19/2023 14:58,Declined
795,533,Brewer-Gross,4816.51,USD,2/24/2023 8:48,Approved
796,681,Blackwell Inc,262.49,EUR,2/15/2025 7:11,Approved
797,373,Golden and Sons,3872.03,EUR,2/26/2025 14:22,Declined
798,575,Blake-Cervantes,4069.73,EUR,9/20/2023 12:10,Approved
799,526,Hall Inc,874.66,EUR,11/24/2022 22:38,Approved
800,686,"Werner, Perez and Medina",2078.33,HRK,10/15/2022 16:35,Declined
801,606,Flynn Group,4730.15,HRK,8/9/2023 11:15,Approved
802,145,Salazar-Nielsen,4432.35,HRK,12/30/2024 15:09,Declined
803,440,Gonzalez-Meyer,4695.18,USD,2/23/2025 10:05,Approved
804,130,Johnson PLC,3362.73,USD,9/19/2022 16:23,Approved
805,78,"Anderson, Flynn and Williams",1322.95,HRK,11/23/2024 0:58,Approved
806,331,Lynch-Fox,4334.35,EUR,12/6/2023 15:51,Approved
807,111,Hawkins Ltd,2929.98,HRK,8/27/2023 16:04,Approved
808,342,Estes-Mcfarland,4051.01,EUR,1/23/2024 0:07,Declined
809,777,Clark Ltd,3795.1,EUR,10/9/2024 10:48,Declined
810,645,Tran-Spence,3147.43,EUR,8/5/2023 13:19,Declined
811,717,"Kirby, Phillips and Curry",1077.78,EUR,1/9/2025 11:59,Declined
812,287,"Meyer, Gregory and Wilson",1435.62,USD,11/1/2022 13:47,Approved
813,534,Santana-Macdonald,492.29,HRK,3/17/2024 10:48,Declined
814,88,"Perez, Moreno and Callahan",1073.08,EUR,1/21/2024 14:55,Approved
815,524,Morgan PLC,4832.02,HRK,3/7/2024 12:48,Declined
816,148,Anderson-Webb,294.4,HRK,1/28/2023 2:33,Approved
817,707,Graves PLC,2967.59,EUR,2/19/2023 20:43,Declined
818,526,Berry Group,1508.04,USD,4/29/2023 22:21,Declined
819,509,Peterson LLC,4695.8,EUR,7/29/2024 16:58,Declined
820,687,Baird PLC,677.22,USD,5/28/2023 11:32,Approved
821,268,"Haley, Harmon and Brown",3311.07,USD,12/7/2024 3:51,Approved
822,249,Collins-Lopez,1621.6,USD,4/17/2023 8:21,Approved
823,114,"Smith, Richardson and Montes",927,USD,6/9/2023 3:26,Approved
824,399,"Howard, Smith and Perkins",62.03,USD,2/9/2025 12:36,Declined
825,797,Humphrey-Golden,1977.49,EUR,8/1/2023 2:55,Declined
826,495,Chambers Inc,235.82,HRK,2/1/2023 19:27,Approved
827,432,Ramsey-Tran,3308.69,EUR,12/12/2022 21:11,Declined
828,112,Ayala-Scott,4856.76,USD,2/19/2023 16:42,Declined
829,387,Bautista-King,726.18,HRK,2/16/2024 19:45,Declined
830,3,Krause and Sons,2418.5,HRK,3/13/2024 23:08,Declined
831,706,Baker and Sons,4192.5,HRK,1/14/2025 17:18,Declined
832,190,"Owens, Harris and Weber",4792.51,EUR,12/26/2024 10:41,Approved
833,43,Wilson-Rodriguez,1413.28,HRK,10/7/2023 4:48,Declined
834,575,Hernandez-Rodgers,251.38,EUR,3/13/2025 17:32,Approved
835,514,"Williams, Williams and Ruiz",1952.71,HRK,8/14/2024 5:48,Approved
836,46,Jacobs-Huffman,1134.81,HRK,12/23/2022 12:52,Approved
837,397,Randall Inc,4225.53,HRK,1/15/2023 8:51,Declined
838,411,Hall PLC,1287.23,EUR,9/20/2023 4:08,Declined
839,306,Sanchez LLC,550.4,HRK,1/31/2023 2:48,Approved
840,411,Jordan LLC,189.84,HRK,11/17/2024 8:32,Approved
841,624,Saunders-Kline,3410.25,EUR,3/26/2024 2:50,Declined
842,583,"Davenport, Davis and Castro",170.79,HRK,1/9/2023 10:47,Declined
843,661,Hinton-Johnson,82.25,EUR,2/24/2025 4:13,Approved
844,345,"Miller, Tate and Stokes",4072.68,USD,1/16/2025 18:00,Declined
845,700,"Johnson, Morales and Fisher",270.14,HRK,8/20/2022 18:55,Approved
846,756,Kennedy PLC,4317.56,HRK,6/11/2025 5:23,Approved
847,193,"Hill, Miller and Walker",1988.54,HRK,10/26/2023 3:52,Approved
848,594,"Mack, Morales and Fields",1959.34,USD,6/10/2023 10:44,Declined
849,284,Rivera-Boyd,879.88,EUR,7/30/2024 16:38,Approved
850,69,"Maddox, Baxter and Robbins",2993.81,HRK,2/27/2023 21:10,Declined
851,747,Newton-Chase,697.04,EUR,8/4/2023 11:49,Approved
852,412,"Gonzalez, Oliver and Peterson",3980.47,USD,5/2/2025 20:02,Approved
853,116,"Guerrero, Pierce and Cruz",2120.1,HRK,1/20/2023 12:20,Approved
854,564,"Rios, Cohen and Davis",3540.66,EUR,5/22/2024 13:11,Declined
855,283,Kelly-Sanchez,2574.42,USD,5/25/2025 21:27,Approved
856,204,Russell-Schwartz,3864.65,EUR,4/22/2024 1:06,Approved
857,775,Nguyen LLC,2519.91,EUR,4/3/2024 4:53,Approved
858,699,Owens-Dunn,4196.78,HRK,1/20/2023 5:09,Approved
859,5,Pittman-Riley,2044.23,EUR,6/4/2025 20:55,Approved
860,335,"Maldonado, Fernandez and Parsons",4257.16,EUR,8/4/2023 22:43,Declined
861,347,Griffin-Grimes,4591.79,EUR,3/9/2023 8:36,Approved
862,791,Davis-French,3452.89,EUR,12/14/2022 21:46,Approved
863,27,May LLC,4381.03,HRK,5/22/2024 23:49,Approved
864,312,Galvan and Sons,240.19,USD,5/12/2024 23:55,Approved
865,557,"Dominguez, Moore and Palmer",1226.49,USD,12/4/2022 4:02,Declined
866,377,Ruiz Inc,2568.57,HRK,1/28/2023 1:05,Declined
867,580,"Shelton, Petty and King",2893.05,USD,11/12/2022 16:26,Declined
868,777,Jensen-Douglas,4312.3,EUR,4/21/2024 21:58,Approved
869,505,Dyer-Johnson,4645.09,USD,4/29/2023 13:07,Declined
870,717,"Huerta, Greer and King",138.99,USD,3/18/2025 14:10,Declined
871,421,"Baker, Stevenson and Hutchinson",2504.08,USD,9/18/2023 18:28,Declined
872,76,"Carr, Carroll and Miranda",652.2,HRK,3/23/2025 20:19,Declined
873,5,"Carpenter, Arnold and Rodriguez",1653.15,EUR,5/21/2024 3:17,Declined
874,554,Goodman and Sons,4046.71,HRK,9/16/2022 11:51,Declined
875,214,Baker and Sons,1199.14,EUR,7/30/2022 2:19,Declined
876,119,Yang-Valenzuela,3781.49,EUR,4/19/2024 15:15,Declined
877,469,"Campbell, Meza and Bailey",2326.62,HRK,12/12/2023 20:56,Declined
878,63,Sanders Inc,51.9,EUR,11/4/2023 2:58,Approved
879,318,"Gonzalez, Sullivan and Johnson",1626.36,HRK,5/19/2024 2:53,Declined
880,693,Flowers Ltd,3176.94,USD,2/12/2025 3:34,Approved
881,655,"Gallegos, Sparks and Evans",3813.98,USD,9/12/2024 8:28,Approved
882,234,Taylor-Moreno,1132.86,EUR,2/16/2024 14:01,Declined
883,767,Pierce PLC,4144.44,HRK,8/19/2023 17:07,Declined
884,342,"Weeks, Russell and Jensen",4562.48,EUR,4/23/2023 4:45,Declined
885,349,"Mccarthy, Martinez and Morrison",585.97,USD,12/18/2023 18:22,Declined
886,556,"Hancock, Washington and Becker",1408.13,HRK,4/25/2023 4:04,Approved
887,601,Oneal LLC,1520.84,EUR,10/13/2024 3:45,Approved
888,120,Chen-Rodriguez,2709.3,EUR,11/14/2022 17:23,Declined
889,21,"Smith, Evans and Pham",4282.95,EUR,12/16/2024 6:44,Approved
890,496,Smith Ltd,262.06,HRK,1/10/2023 5:02,Declined
891,594,Mendez-Travis,3592,EUR,8/10/2023 3:21,Declined
892,424,French-Guzman,4160.62,USD,1/23/2024 9:55,Approved
893,53,Price Group,2423.16,HRK,11/28/2023 18:57,Declined
894,402,"Murillo, Barton and Simmons",1536.83,EUR,10/8/2022 16:15,Declined
895,297,"Little, Bradley and Farmer",3369.69,EUR,3/4/2023 6:09,Declined
896,350,Charles-Berry,2309.37,HRK,9/16/2023 8:37,Declined
897,156,"Rush, Daniel and Spencer",836.26,HRK,1/28/2023 0:46,Approved
898,304,"Sanchez, Gilmore and Wilcox",2537.02,EUR,10/22/2024 0:52,Approved
899,777,Garcia and Sons,1020.07,USD,7/1/2024 21:12,Declined
900,702,Navarro Group,1904.23,EUR,8/23/2024 18:40,Declined
901,12,"Hall, Schneider and Bowers",4215.04,EUR,8/15/2022 18:32,Approved
902,666,Everett Group,3590.55,EUR,2/2/2025 17:33,Approved
903,224,"Hammond, Gilbert and Harris",2599.42,EUR,12/24/2024 3:49,Declined
904,35,"Kelly, Thompson and Fox",3125.85,EUR,5/26/2023 15:38,Declined
905,468,Bartlett LLC,2197.97,EUR,12/9/2024 13:15,Declined
906,42,"Gilbert, Miller and Smith",3785.56,USD,4/20/2023 12:39,Declined
907,148,"Stafford, Clements and Valentine",1884.36,EUR,4/4/2023 17:02,Declined
908,604,"King, Stevens and Moore",922.77,HRK,9/11/2024 14:51,Declined
909,72,Williams-Silva,3352.05,USD,1/14/2024 4:51,Approved
910,449,Sutton-Rodriguez,3797.65,EUR,2/16/2025 12:30,Approved
911,134,"Foley, Chavez and Johnson",2771.72,EUR,3/31/2023 16:10,Approved
912,192,"Gentry, Turner and Haynes",3305.14,USD,3/14/2025 13:53,Declined
913,553,"Martin, Hernandez and Nelson",4834.34,HRK,11/23/2024 2:57,Approved
914,295,Jones Ltd,1012.57,USD,8/19/2022 6:14,Approved
915,701,Dennis LLC,4708.5,USD,9/23/2023 23:44,Approved
916,147,Donovan PLC,1082.3,HRK,4/30/2024 22:58,Approved
917,259,Ortega-Castillo,1403.22,USD,12/17/2023 10:18,Declined
918,726,Acosta LLC,4448.54,EUR,12/1/2022 18:27,Declined
919,725,Allen-Williams,1136.7,USD,3/15/2023 14:08,Declined
920,627,Fuller-Melendez,1722.23,USD,12/31/2024 4:45,Approved
921,350,"Ruiz, Thompson and Anderson",2191.04,EUR,1/4/2024 7:56,Declined
922,798,"Pena, Whitaker and Holland",707.17,EUR,4/15/2025 23:49,Approved
923,140,Gutierrez-Bailey,2531.71,USD,12/26/2023 11:46,Declined
924,733,Bradford and Sons,4174.05,USD,5/11/2024 15:30,Declined
925,272,Mclaughlin-Banks,1272.77,HRK,9/8/2022 19:56,Declined
926,295,Hamilton LLC,2660.88,EUR,10/27/2023 5:06,Approved
927,110,"Jacobs, James and Brown",586.66,HRK,5/22/2023 19:39,Approved
928,263,Williams and Sons,837.76,EUR,5/21/2023 10:23,Declined
929,147,Johnson-Daniel,2649.39,USD,7/10/2022 3:22,Declined
930,254,"Zavala, Curtis and Edwards",4872.26,EUR,10/8/2022 12:32,Declined
931,136,"Richards, Lin and Charles",1828.99,USD,6/7/2025 15:02,Declined
932,571,Boyd-Harding,4298.9,EUR,6/29/2024 11:26,Declined
933,558,Cannon-Fitzpatrick,1987.45,HRK,3/20/2024 8:32,Approved
934,44,Perez-Ali,1147.28,HRK,5/10/2023 12:13,Approved
935,173,"Calhoun, Gonzalez and Ford",616.1,USD,6/12/2023 0:10,Declined
936,36,"Stewart, Martinez and Holt",4510.31,USD,4/22/2023 10:00,Declined
937,574,Kelly-Murphy,2009.41,EUR,4/22/2025 19:16,Approved
938,607,Cruz Ltd,3879.55,HRK,7/17/2023 16:53,Approved
939,553,Singleton-Cooper,4056.49,HRK,7/20/2023 16:03,Declined
940,164,"Turner, Flores and Best",4598.83,HRK,6/21/2025 14:13,Declined
941,208,"Thompson, Reynolds and Garcia",4132.7,HRK,3/3/2024 2:58,Approved
942,258,"Fernandez, Rogers and Boone",4008.19,EUR,4/6/2025 16:18,Declined
943,419,Castillo-Smith,872.54,USD,6/20/2023 14:01,Declined
944,683,Cunningham LLC,2889.3,EUR,7/3/2022 19:25,Declined
945,118,"Powell, Williams and Jones",2138.42,USD,12/17/2023 4:19,Approved
946,779,Larson PLC,917.84,HRK,12/17/2022 14:01,Approved
947,483,Ryan-Sanchez,27.42,EUR,7/6/2023 7:10,Approved
948,719,"Daniels, Fisher and Lee",211.43,HRK,12/15/2024 17:04,Declined
949,320,"Mccann, Lynch and Mckenzie",1695.68,USD,4/28/2024 4:52,Approved
950,22,Patel Ltd,739.96,USD,4/30/2024 5:52,Approved
951,85,"Morgan, Eaton and Cole",3617.18,EUR,10/26/2023 9:30,Declined
952,305,"Simmons, Peterson and Hughes",1836.04,EUR,11/22/2023 16:45,Approved
953,408,Harvey and Sons,1380.76,EUR,11/30/2024 11:55,Approved
954,675,Williams PLC,4325.12,USD,2/19/2023 17:22,Approved
955,276,"Allen, Dean and Davis",2031.92,USD,8/21/2023 23:39,Declined
956,328,Orr Group,3252.92,USD,11/26/2022 4:43,Approved
957,365,Contreras-Nielsen,859.73,HRK,10/15/2023 13:38,Declined
958,259,Rivers and Sons,1382.5,USD,1/26/2025 18:44,Approved
959,739,"Jones, Graham and Parker",1994.22,EUR,3/14/2023 13:16,Declined
960,300,Johnson and Sons,3676.05,USD,2/26/2024 15:32,Approved
961,14,"Vargas, Love and Brown",2866.46,EUR,12/14/2022 6:53,Declined
962,146,Jones-Carter,4510.92,HRK,1/27/2024 1:49,Approved
963,408,Frey and Sons,2676.87,HRK,1/13/2025 15:50,Approved
964,437,Ayala PLC,249.63,USD,1/20/2024 8:05,Declined
965,344,Jackson-Ayers,2229.94,HRK,12/18/2023 13:22,Approved
966,235,"Horne, Pham and Aguirre",677.24,EUR,3/3/2024 19:45,Approved
967,275,"Fisher, Moran and Soto",3708.93,HRK,2/11/2023 12:20,Declined
968,513,Roberts Inc,3519.96,HRK,1/5/2023 23:11,Declined
969,8,"Rivera, Olson and Jackson",482.79,USD,11/14/2022 9:57,Approved
970,580,"Wright, Tran and Malone",2164.27,HRK,1/30/2024 22:02,Declined
971,686,Cortez Group,665.51,HRK,4/4/2025 23:00,Approved
972,359,"Bond, Turner and Grant",372.7,USD,7/4/2023 21:56,Approved
973,123,Black-Jefferson,4242.69,USD,9/22/2023 17:33,Declined
974,130,Shaw LLC,1195.18,HRK,12/28/2024 22:06,Approved
975,579,Ramsey Inc,2252.57,USD,3/25/2025 12:19,Declined
976,590,Beck-Farrell,3238.99,USD,1/22/2025 21:27,Declined
977,600,Day-Eaton,1705.63,USD,1/11/2024 5:26,Approved
978,352,Hoffman Inc,2679.95,HRK,3/12/2023 13:49,Declined
979,331,Miller Group,4053.72,USD,2/27/2024 21:55,Declined
980,217,Matthews-Bryant,4011.35,HRK,11/4/2024 4:53,Declined
981,86,"Taylor, Greene and Gonzalez",1415.7,USD,9/22/2023 1:51,Approved
982,478,"Dunlap, Whitaker and Baker",1674.56,EUR,10/14/2024 12:18,Declined
983,713,Mathis Inc,4296.76,EUR,10/27/2023 10:04,Approved
984,307,"Bray, Smith and Carlson",2808.64,EUR,7/14/2024 9:16,Approved
985,597,Carter Ltd,2063.17,EUR,5/27/2023 23:54,Approved
986,355,Larson and Sons,3008.44,HRK,4/2/2025 14:33,Approved
987,710,Walsh-Moore,355.1,EUR,5/3/2023 22:50,Declined
988,746,Vazquez-Brown,2250.41,HRK,5/10/2024 10:42,Declined
989,726,Schmitt LLC,3948.07,EUR,11/25/2023 10:11,Approved
990,770,Cox-Gonzalez,1293.13,USD,3/14/2024 20:22,Declined
991,203,Robles-Howe,3150.17,EUR,10/28/2023 0:43,Declined
992,638,Ramos-Wheeler,4484.19,HRK,5/16/2024 7:13,Declined
993,169,Ellis LLC,3019.99,EUR,3/20/2023 11:13,Declined
994,488,"Whitaker, Parsons and Lane",556.04,EUR,6/5/2024 13:15,Declined
995,229,Avila-Blake,4472.16,HRK,9/23/2024 4:24,Approved
996,161,Morris-Curtis,3068.85,HRK,7/1/2024 0:13,Approved
997,782,"Williamson, Carlson and Jordan",4031.37,EUR,10/26/2024 14:13,Approved
998,657,Torres-Rogers,1487.66,EUR,4/24/2024 1:00,Declined
999,596,"Carr, Pugh and Wagner",4321.4,USD,7/25/2023 11:00,Approved
1000,739,French Inc,253.95,EUR,5/13/2025 2:30,Approved
1001,616,Burns-Dunn,333.75,HRK,10/26/2022 0:32,Declined
1002,495,Bolton-Lee,1144.13,EUR,7/25/2022 10:40,Approved
1003,295,"Stevens, Bautista and Bailey",4395.51,EUR,11/4/2024 9:51,Declined
1004,712,Williams LLC,3897.13,HRK,9/22/2022 3:32,Approved
1005,129,"Fitzpatrick, Hayden and Cruz",1833.01,HRK,2/10/2024 9:47,Approved
1006,34,"Jackson, Hopkins and Valencia",1108.01,HRK,2/26/2025 17:26,Approved
1007,55,Deleon-Woods,2979.19,USD,12/6/2023 8:16,Declined
1008,645,"Davis, Watkins and Wolf",4872.84,USD,7/7/2024 8:29,Declined
1009,152,Irwin Inc,2336.47,USD,3/22/2024 0:13,Approved
1010,771,Howe Inc,2303.27,USD,9/27/2022 5:22,Declined
1011,319,Jones-Daniels,4557.66,EUR,9/24/2023 17:37,Declined
1012,337,Kelly PLC,2108.42,USD,6/22/2024 2:07,Approved
1013,650,Williamson and Sons,333.55,EUR,8/24/2022 12:33,Approved
1014,626,"Preston, Miller and Gonzales",3986.94,USD,9/6/2022 17:03,Declined
1015,626,Gardner-Herman,2639.8,HRK,1/7/2024 15:32,Declined
1016,460,"Weber, Miller and Doyle",4006.63,USD,2/18/2023 11:31,Approved
1017,590,"Hawkins, Carter and Salazar",2695.83,USD,7/6/2023 12:20,Declined
1018,632,Burnett Inc,2089.2,EUR,9/5/2022 7:05,Declined
1019,489,Smith PLC,3987.27,USD,8/18/2023 7:22,Declined
1020,256,Williams-Johnson,4315.91,USD,10/16/2024 23:47,Approved
1021,171,Rios Group,2159.22,USD,7/18/2022 8:55,Declined
1022,477,Jensen Group,3644.33,USD,6/12/2024 12:12,Declined
1023,333,Harris-Hess,57.94,HRK,11/27/2023 2:06,Approved
1024,147,Scott-Phillips,3027.54,USD,4/7/2025 4:12,Approved
1025,721,"Ward, Wolfe and Dominguez",4857.09,USD,9/6/2024 18:51,Declined
1026,308,Miller-Crawford,4212.92,EUR,8/30/2023 6:57,Approved
1027,661,"Walters, Pitts and Young",1562.26,USD,3/17/2025 20:02,Declined
1028,516,Hernandez PLC,2447.01,HRK,1/9/2025 7:34,Declined
1029,326,Cochran Inc,1302.74,USD,11/21/2022 23:27,Declined
1030,181,Gardner-Hart,3208.28,USD,2/24/2025 8:02,Declined
1031,635,"Turner, Hancock and Brown",2466.08,USD,7/21/2022 4:23,Approved
1032,753,"Wallace, Jennings and Jacobs",2167.18,EUR,7/23/2023 4:47,Declined
1033,585,Velez-Nelson,1127.05,USD,7/22/2024 17:34,Declined
1034,237,Wilson PLC,3421.13,EUR,4/2/2025 17:29,Approved
1035,284,Fry and Sons,1600.73,USD,10/14/2022 20:54,Approved
1036,706,"Garcia, Smith and Williams",1737.06,HRK,3/2/2023 8:24,Declined
1037,572,Sanchez-Martinez,3471.1,EUR,6/1/2023 23:33,Declined
1038,203,"Bowen, Larson and Young",1244.36,HRK,6/24/2023 12:41,Approved
1039,227,Murphy Ltd,1235.14,EUR,7/12/2024 13:18,Approved
1040,284,Jones PLC,1705.23,HRK,8/13/2024 1:28,Approved
1041,52,"Dunn, Welch and Harper",908.04,USD,10/27/2024 14:28,Declined
1042,318,"Cooper, Robinson and Jenkins",511.85,USD,7/10/2024 18:15,Approved
1043,301,Thomas-Lin,3791.97,EUR,6/27/2024 11:10,Approved
1044,649,"Wheeler, Baker and Mccormick",2852.43,EUR,12/30/2022 5:11,Approved
1045,732,"Flores, Jacobs and Harrington",4095.56,USD,11/25/2022 19:42,Approved
1046,248,Benton Group,1154.61,USD,2/9/2023 14:44,Declined
1047,75,Reynolds and Sons,2001.81,USD,10/28/2022 23:47,Approved
1048,136,Black Group,1636.63,USD,2/26/2025 2:23,Declined
1049,726,Wright-Crawford,453.42,EUR,1/20/2024 4:27,Declined
1050,548,Miller Inc,4296.7,USD,8/24/2022 17:41,Declined
1051,650,"Foster, Hughes and Beck",4988.35,USD,9/22/2024 22:48,Declined
1052,156,"Johnson, Roberts and Jimenez",765.8,HRK,11/20/2022 18:53,Declined
1053,350,Farmer and Sons,1969.38,USD,7/18/2024 21:54,Approved
1054,608,"Martin, Bradford and Odonnell",3105.15,EUR,4/5/2023 9:46,Declined
1055,90,Woods PLC,662.32,USD,12/25/2023 18:03,Approved
1056,498,Alvarez LLC,3854.62,USD,5/1/2024 21:58,Approved
1057,256,"Rogers, Curtis and Gibson",4112.37,HRK,11/10/2022 21:42,Declined
1058,22,Simon Group,1749.74,HRK,1/21/2024 11:13,Approved
1059,747,Robinson-Stevens,3444.47,HRK,6/27/2022 6:14,Declined
1060,781,"Sellers, Williams and Miller",4870.66,HRK,4/22/2023 11:42,Declined
1061,113,"Kim, Kaiser and Miller",1669.24,EUR,2/18/2023 20:05,Declined
1062,367,Glover-Cunningham,2483.41,USD,11/18/2023 3:30,Declined
1063,443,"Clark, Hart and Spencer",3988.72,USD,10/31/2024 14:49,Approved
1064,285,Hall-Fox,2050.85,USD,2/5/2024 22:39,Declined
1065,124,Moore and Sons,3726.18,USD,12/1/2022 23:10,Approved
1066,688,"Clayton, Glenn and Johnson",3349.73,HRK,5/1/2025 8:05,Declined
1067,734,Proctor-Johnson,2165.71,EUR,11/27/2024 12:44,Approved
1068,10,Hubbard Inc,4370.63,USD,12/9/2022 3:33,Declined
1069,447,Jones-Goodman,4698.04,EUR,5/11/2025 3:52,Approved
1070,297,"Martin, Montgomery and Weaver",773.44,EUR,8/26/2024 4:38,Declined
1071,513,"Ortiz, Guzman and Patterson",4044.34,HRK,12/15/2024 8:32,Declined
1072,610,Turner-Proctor,2229.74,USD,12/11/2022 16:29,Declined
1073,195,Mclean and Sons,3430.76,HRK,4/26/2025 0:11,Declined
1074,25,Parsons Ltd,4564.96,HRK,3/19/2025 18:26,Approved
1075,764,"Williams, Bell and Robinson",3828.48,USD,4/1/2025 21:04,Approved
1076,46,Simpson Group,397.84,EUR,12/11/2024 2:10,Declined
1077,751,Brown and Sons,484.75,USD,4/2/2023 0:34,Approved
1078,615,Edwards Group,748.25,HRK,7/27/2023 6:42,Approved
1079,551,Dean Ltd,2971.51,USD,1/8/2023 15:00,Declined
1080,401,"Jackson, Russell and Chavez",3283.94,EUR,4/2/2024 13:03,Approved
1081,569,Watson-Brown,2617.4,EUR,8/6/2023 23:26,Declined
1082,725,Case Inc,2680.61,EUR,11/26/2022 1:56,Approved
1083,541,Jones-Wood,4087.41,EUR,9/17/2023 12:25,Declined
1084,611,"Anderson, Stephenson and Woods",233.5,EUR,5/22/2025 5:32,Approved
1085,677,Carpenter LLC,2958.1,EUR,4/23/2024 17:08,Declined
1086,777,"Burgess, Jackson and Miles",2786.24,USD,6/9/2024 10:19,Declined
1087,491,"Middleton, Winters and Daugherty",884.61,USD,6/8/2024 4:42,Approved
1088,491,Patel Group,4746.49,HRK,8/14/2022 9:32,Declined
1089,161,"Solis, Munoz and Harris",4121.49,HRK,6/5/2025 9:38,Approved
1090,690,Tucker and Sons,3345.48,EUR,2/3/2023 14:28,Declined
1091,159,Browning and Sons,3163.21,EUR,5/29/2025 6:41,Approved
1092,361,Burns-Woods,2102.77,USD,6/25/2022 13:08,Declined
