TransactionID,MerchantID,Amount,PaymentMethod,Date
1310,128,1348.11,Crypto,2025-04-10
1311,128,9374.87,QRPay,2025-06-16
1312,128,395.68,QRPay,2024-12-25
1313,128,5694.75,QRPay,2025-02-04
1314,128,1557.03,Card,2025-03-28
1315,128,6322.55,QRPay,2025-03-10
1316,128,3337.58,BankTransfer,2025-03-07
1317,128,1588.75,Crypto,2025-01-09
1318,129,97.98,MobilePay,2025-03-09
1319,129,875.75,Card,2025-03-09
1320,129,8358.86,Card,2025-01-11
1321,129,9482.76,QRPay,2025-02-24
1322,129,8420.24,QRPay,2025-04-23
1323,129,5335.12,MobilePay,2025-04-04
1324,129,4601.4,Card,2025-02-03
1325,130,1972.66,BankTransfer,2025-04-08
1326,130,6758.17,QRPay,2025-02-18
1327,130,5612.17,Card,2025-02-03
1328,130,3153.31,MobilePay,2025-01-27
1329,130,6124.24,MobilePay,2025-05-26
1330,130,546.72,Crypto,2025-05-29
1331,130,7993.93,QRPay,2025-06-05
1332,131,6226.29,Crypto,2025-03-23
1333,131,4217.04,BankTransfer,2025-01-16
1334,131,1989.85,MobilePay,2025-01-14
1335,131,782.62,QRPay,2024-12-24
1336,131,5823.83,BankTransfer,2025-06-04
1337,131,4319.55,QRPay,2025-03-28
1338,131,2047.62,QRPay,2025-02-21
1339,131,3008.71,BankTransfer,2025-05-19
1340,131,5957.84,Card,2025-05-11
1341,131,463.35,Crypto,2025-05-30
1342,131,799.76,BankTransfer,2025-04-29
1343,132,9347.15,MobilePay,2025-01-27
1344,132,2772.02,BankTransfer,2025-02-04
1345,132,5708.37,Crypto,2025-04-19
1346,132,4601.03,MobilePay,2025-06-06
1347,132,2702.35,BankTransfer,2025-02-02
1348,133,7798.03,Crypto,2025-06-02
1349,133,4555.73,BankTransfer,2025-03-03
1350,133,9781.78,QRPay,2025-04-29
1351,133,6664.17,MobilePay,2025-03-29
1352,133,9576.99,BankTransfer,2025-03-26
1353,133,658.25,Crypto,2025-03-28
1354,133,925.43,QRPay,2025-03-06
1355,133,5209.21,QRPay,2025-06-12
1356,133,6649.79,Crypto,2025-05-25
1357,133,1502.98,BankTransfer,2025-05-01
1358,133,7490.65,Card,2025-05-06
1359,133,2016.65,Crypto,2025-05-11
1360,133,6170.22,MobilePay,2025-02-10
1361,133,3205.07,MobilePay,2025-03-21
1362,133,3792.65,BankTransfer,2025-03-21
1363,134,7235.51,MobilePay,2025-04-24
1364,134,6396.08,QRPay,2025-02-04
1365,134,6374.23,BankTransfer,2025-01-07
1366,134,8159.65,Crypto,2025-04-15
1367,134,538.46,MobilePay,2025-03-10
1368,134,3434.38,QRPay,2024-12-23
1369,134,4284.9,MobilePay,2025-01-22
1370,135,9722.73,BankTransfer,2025-03-22
1371,135,9630.17,BankTransfer,2024-12-25
1372,135,7389.53,BankTransfer,2025-03-16
1373,135,5691.49,Crypto,2025-03-06
1374,135,6979.36,QRPay,2025-01-01
1375,135,3522.27,QRPay,2025-03-25
1376,136,2335.05,MobilePay,2025-03-05
1377,136,365.29,BankTransfer,2025-05-18
1378,136,4562.06,QRPay,2025-05-10
1379,136,3139.16,BankTransfer,2025-03-15
1380,136,9781.82,QRPay,2025-01-08
1381,136,7575.15,BankTransfer,2024-12-29
1382,136,9780.52,Card,2025-05-12
1383,136,9302.38,Crypto,2025-04-12
1384,136,121.95,BankTransfer,2025-02-12
1385,136,9101.42,MobilePay,2025-05-30
1386,136,9510.65,MobilePay,2025-04-18
1387,136,3932.15,Card,2025-04-20
1388,136,1792.69,QRPay,2025-04-14
1389,136,103.94,QRPay,2025-04-28
1390,136,6200.03,QRPay,2025-05-18
1391,137,5497.06,MobilePay,2025-05-18
1392,137,1515.19,BankTransfer,2025-06-03
1393,137,9664.24,BankTransfer,2025-04-05
1394,137,3016.44,Card,2025-01-17
1395,137,3911.94,Crypto,2025-03-23
1396,137,5853.52,MobilePay,2025-04-09
1397,137,9948.33,Card,2025-01-15
1398,137,5111.09,Card,2025-01-02
1399,137,503.11,BankTransfer,2025-03-13
1400,137,5138.03,QRPay,2025-03-10
1401,137,268.84,BankTransfer,2025-04-13
1402,137,3569.17,BankTransfer,2025-03-17
1403,137,7012.09,MobilePay,2025-03-02
1404,137,7840.79,MobilePay,2025-04-01
1405,138,8090.99,Crypto,2025-04-11
1406,138,3164.82,Card,2025-05-31
1407,138,4831.65,Crypto,2025-02-19
1408,138,1938.95,MobilePay,2025-01-06
1409,138,4281.34,Card,2025-03-04
1410,138,6963.01,MobilePay,2025-02-11
1411,138,1022.55,Card,2025-01-25
1412,138,6678.5,Crypto,2025-01-03
1413,138,7347.93,MobilePay,2025-05-01
1414,139,8669.02,QRPay,2025-05-28
1415,139,470.95,Card,2025-01-20
1416,139,1803.02,QRPay,2025-02-05
1417,139,4614.02,Card,2025-05-29
1418,139,4540.89,Card,2025-03-01
1419,139,5687.16,MobilePay,2025-01-29
1420,139,5227.04,Card,2025-02-26
1421,139,5072.38,Card,2025-04-09
1422,139,3885.09,QRPay,2025-05-21
1423,139,8476.8,MobilePay,2025-05-28
1424,140,8054.21,BankTransfer,2025-02-18
1425,140,3923.77,BankTransfer,2025-04-25
1426,140,932.22,BankTransfer,2025-02-18
1427,140,2696.28,BankTransfer,2025-02-18
1428,140,9218.26,BankTransfer,2025-04-19
1429,140,2910.86,QRPay,2025-02-11
1430,141,2700.39,Crypto,2025-02-18
1431,141,3024.19,QRPay,2025-04-06
1432,141,5610.51,QRPay,2025-06-12
1433,141,2491.56,Card,2025-04-02
1434,141,7041.7,Card,2025-03-21
1435,141,9508.48,QRPay,2025-01-14
1436,141,9346.24,Crypto,2025-06-20
1437,141,5571.19,QRPay,2025-04-17
1438,141,1170.24,QRPay,2025-03-28
1439,142,4165.11,Card,2025-06-23
1440,142,764.64,MobilePay,2025-02-04
1441,142,7642.52,QRPay,2025-03-24
1442,142,8110.15,Card,2025-04-25
1443,142,4312.03,MobilePay,2024-12-23
1444,142,9618.84,Card,2025-01-28
1445,143,784.42,BankTransfer,2025-05-25
1446,143,6512.35,MobilePay,2025-04-27
1447,143,7287.0,Card,2025-06-23
1448,143,7082.29,Card,2025-05-16
1449,143,6648.69,BankTransfer,2025-04-02
1450,143,887.53,MobilePay,2025-01-07
1451,143,5751.51,MobilePay,2025-06-01
1452,143,9958.09,MobilePay,2025-01-25
1453,143,3826.03,QRPay,2025-05-25
1454,143,6394.62,BankTransfer,2025-03-09
1455,143,8033.72,Card,2024-12-29
1456,143,6471.29,QRPay,2025-03-02
1457,143,1548.18,QRPay,2025-03-16
1458,143,8311.06,Crypto,2025-01-07
1459,143,9843.46,BankTransfer,2025-04-16
1460,144,298.46,MobilePay,2025-03-05
1461,144,446.25,QRPay,2025-02-19
1462,144,7818.01,Card,2025-01-07
1463,144,3444.04,Crypto,2025-02-26
1464,144,4515.04,BankTransfer,2025-01-12
1465,144,4263.75,MobilePay,2025-02-24
1466,144,7223.58,BankTransfer,2025-03-15
1467,144,8109.73,QRPay,2024-12-26
1468,144,835.55,Crypto,2025-05-07
1469,144,141.6,Crypto,2025-04-23
1470,144,9223.48,BankTransfer,2025-02-05
1471,144,5756.96,Crypto,2025-01-25
1472,145,2467.31,Card,2025-05-24
1473,145,8678.29,BankTransfer,2025-02-05
1474,145,1566.07,Crypto,2025-04-11
1475,145,1333.3,Card,2025-02-10
1476,145,8779.49,BankTransfer,2025-06-09
1477,145,5444.67,Card,2024-12-25
1478,145,9904.86,Crypto,2025-04-23
1479,145,7434.94,QRPay,2025-02-23
1480,145,5926.75,QRPay,2025-06-15
1481,145,6447.65,MobilePay,2025-06-15
1482,145,9073.47,Card,2025-04-22
1483,145,4769.81,Crypto,2025-03-27
1484,146,9906.28,QRPay,2025-04-13
1485,146,6322.09,QRPay,2025-04-06
1486,146,9697.89,QRPay,2025-04-05
1487,146,875.95,BankTransfer,2025-04-16
1488,146,3519.19,Card,2025-03-18
1489,147,2044.99,Card,2025-03-19
1490,147,7090.41,Card,2025-02-23
1491,147,538.49,BankTransfer,2025-03-08
1492,147,9469.16,BankTransfer,2025-01-04
1493,147,7747.2,Crypto,2025-06-19
1494,147,4738.28,Crypto,2025-05-10
1495,147,930.76,BankTransfer,2025-03-01
1496,147,9004.29,QRPay,2025-04-02
1497,148,4057.39,Card,2025-03-24
1498,148,7282.98,QRPay,2025-04-12
1499,148,7258.35,Card,2025-03-31
1500,148,4669.47,Card,2025-01-02
1501,148,6148.37,Crypto,2025-04-10
1502,148,9955.12,Card,2025-01-22
1503,149,3469.97,BankTransfer,2025-01-28
1504,149,2423.32,Card,2025-01-20
1505,149,4382.37,MobilePay,2025-05-07
1506,149,9078.11,MobilePay,2025-02-24
1507,149,8285.27,BankTransfer,2025-03-16
1508,150,2156.01,QRPay,2025-05-23
1509,150,2208.89,BankTransfer,2025-03-21
1510,150,4308.49,BankTransfer,2025-02-18
1511,150,9100.16,Crypto,2025-03-26
1512,150,4230.51,MobilePay,2025-02-19
1513,150,5605.65,BankTransfer,2025-02-05
1514,150,3990.51,QRPay,2025-03-22
1515,150,5177.33,Card,2025-03-25
1516,150,3983.11,QRPay,2025-02-13
1517,150,8183.33,BankTransfer,2025-02-14
1518,150,769.51,BankTransfer,2025-02-01
1519,150,2527.87,MobilePay,2025-02-27
1520,151,7910.77,QRPay,2025-02-13
1521,151,2314.68,Card,2025-01-24
1522,151,5339.44,Crypto,2025-06-16
1523,151,1543.82,QRPay,2025-03-17
1524,151,1497.27,MobilePay,2025-06-10
1525,151,8609.09,BankTransfer,2025-05-03
1526,151,1269.89,MobilePay,2025-04-26
1527,152,9818.66,Card,2025-06-04
1528,152,3580.63,QRPay,2025-02-01
1529,152,1254.08,QRPay,2025-02-28
1530,152,8518.46,Card,2025-02-12
1531,152,6485.39,QRPay,2025-01-04
1532,152,8335.96,BankTransfer,2024-12-28
1533,152,8964.75,Card,2025-03-29
1534,153,5175.56,MobilePay,2025-06-08
1535,153,35.01,BankTransfer,2025-04-28
1536,153,7245.23,MobilePay,2024-12-23
1537,153,5483.98,QRPay,2025-05-22
1538,153,5927.91,Card,2025-01-10
1539,153,7360.37,BankTransfer,2025-06-01
1540,153,49.43,Card,2025-02-01
1541,154,7810.57,QRPay,2025-05-30
1542,154,3893.85,QRPay,2025-01-06
1543,154,4888.54,Card,2025-01-07
1544,154,1342.72,BankTransfer,2025-04-09
1545,154,8494.91,Crypto,2025-05-21
1546,154,407.74,Card,2025-02-08
1547,155,9738.21,MobilePay,2025-03-27
1548,155,9918.27,MobilePay,2025-02-22
1549,155,3646.38,Card,2025-04-12
1550,155,3840.12,Card,2025-04-20
1551,155,5587.58,BankTransfer,2025-03-15
1552,155,4755.35,Card,2025-06-16
1553,156,1887.23,QRPay,2025-05-14
1554,156,8749.26,MobilePay,2025-04-05
1555,156,8599.46,BankTransfer,2025-02-14
1556,156,3946.54,Crypto,2025-05-10
1557,156,8644.05,Card,2025-02-27
1558,156,733.88,Crypto,2024-12-29
1559,156,1597.01,MobilePay,2025-03-17
1560,156,5845.84,Card,2025-01-18
1561,156,5836.21,Card,2025-01-05
1562,156,3030.92,MobilePay,2025-04-12
1563,156,144.87,Crypto,2025-05-14
1564,156,2318.09,MobilePay,2025-01-25
1565,156,6922.44,Card,2025-02-11
1566,156,320.21,QRPay,2025-05-04
1567,156,6207.16,MobilePay,2025-04-19
1568,157,2996.86,QRPay,2025-03-06
1569,157,2055.22,Card,2025-05-01
1570,157,9396.78,Card,2025-06-14
1571,157,2970.99,BankTransfer,2025-03-27
1572,157,6992.6,QRPay,2025-03-08
1573,157,9029.07,BankTransfer,2025-03-19
1574,157,2075.0,Card,2025-01-31
1575,157,1767.16,Crypto,2025-02-06
1576,157,8721.54,Card,2025-01-28
1577,157,662.6,MobilePay,2025-01-10
1578,157,8326.31,Crypto,2025-06-12
1579,157,8326.77,BankTransfer,2025-02-06
1580,157,4416.34,Crypto,2025-06-07
1581,157,2009.16,MobilePay,2025-05-10
1582,158,4437.54,QRPay,2025-06-08
1583,158,6363.38,BankTransfer,2025-02-20
1584,158,9654.66,Crypto,2025-03-10
1585,158,2085.76,QRPay,2025-01-17
1586,158,6152.94,Card,2025-02-25
1587,158,3941.89,MobilePay,2025-01-11
1588,158,8344.53,BankTransfer,2025-03-06
1589,158,434.45,Crypto,2025-06-20
1590,158,3092.19,BankTransfer,2025-01-17
1591,159,383.55,MobilePay,2025-02-01
1592,159,7872.39,QRPay,2025-03-05
1593,159,4845.97,QRPay,2025-04-08
1594,159,210.8,QRPay,2025-04-27
1595,159,76.8,Crypto,2025-03-05
1596,159,7612.02,Crypto,2025-01-16
1597,159,5443.4,Card,2025-05-26
1598,159,5990.96,BankTransfer,2025-04-04
1599,159,9250.81,MobilePay,2025-05-11
1600,159,3680.07,QRPay,2025-03-29
1601,159,6256.99,MobilePay,2025-05-05
1602,159,5012.88,Crypto,2025-01-15
1603,159,28.24,QRPay,2025-02-13
1604,159,949.31,Crypto,2025-05-09
1605,160,3970.42,Crypto,2025-01-22
1606,160,168.83,BankTransfer,2025-01-24
1607,160,1570.6,MobilePay,2025-05-18
1608,160,3387.06,Crypto,2025-06-04
1609,160,7483.58,Crypto,2025-06-01
1610,160,6811.54,MobilePay,2025-03-14
1611,160,571.01,QRPay,2025-01-14
1612,161,7867.42,QRPay,2025-03-28
1613,161,9108.83,QRPay,2025-04-29
1614,161,37.91,BankTransfer,2025-04-15
1615,161,9849.43,MobilePay,2025-03-03
1616,161,3646.86,MobilePay,2025-03-14
1617,161,3772.62,QRPay,2025-03-28
1618,161,1732.15,MobilePay,2025-01-03
1619,162,5257.51,QRPay,2025-05-27
1620,162,8627.74,Crypto,2025-05-31
1621,162,9003.94,QRPay,2025-02-25
1622,162,4521.11,Card,2025-05-08
1623,162,6492.6,MobilePay,2025-03-27
1624,162,5758.84,QRPay,2025-03-29
1625,162,3138.75,BankTransfer,2025-05-19
1626,162,4703.32,Card,2025-06-14
1627,163,2560.88,Crypto,2025-01-02
1628,163,5656.95,BankTransfer,2025-01-27
1629,163,5489.96,MobilePay,2025-06-23
1630,163,4200.74,Card,2025-05-26
1631,163,876.0,QRPay,2025-06-17
1632,163,5734.08,BankTransfer,2025-04-10
1633,163,3258.38,Card,2025-04-06
1634,163,2788.65,MobilePay,2025-04-05
1635,163,2854.2,MobilePay,2025-02-17
1636,164,5565.46,QRPay,2025-03-21
1637,164,693.46,Crypto,2025-01-22
1638,164,3886.02,MobilePay,2025-04-09
1639,164,3983.98,BankTransfer,2025-05-17
1640,164,3709.02,Card,2025-05-17
1641,164,7739.47,QRPay,2025-03-18
1642,164,5372.58,QRPay,2024-12-26
1643,164,4616.9,BankTransfer,2025-06-01
1644,164,7081.69,MobilePay,2025-06-18
1645,164,8649.38,BankTransfer,2025-03-19
1646,164,9955.07,Crypto,2024-12-30
1647,165,7117.12,BankTransfer,2025-02-05
1648,165,6859.6,QRPay,2025-05-10
1649,165,1877.57,MobilePay,2025-04-16
1650,165,572.08,QRPay,2025-06-18
1651,165,5433.43,MobilePay,2024-12-30
1652,165,1445.9,BankTransfer,2025-01-22
1653,165,6959.76,QRPay,2025-01-08
1654,165,8193.38,BankTransfer,2025-03-27
1655,165,3788.1,Crypto,2025-03-17
1656,165,1419.29,Crypto,2025-06-11
1657,165,906.04,QRPay,2025-02-20
1658,165,5164.89,MobilePay,2024-12-25
1659,165,5402.37,MobilePay,2025-01-06
1660,166,5611.98,BankTransfer,2025-03-11
1661,166,1501.77,MobilePay,2025-02-12
1662,166,6263.95,BankTransfer,2025-05-22
1663,166,2319.09,MobilePay,2025-05-10
1664,166,4224.18,Card,2025-03-21
1665,166,8112.85,BankTransfer,2025-05-26
1666,166,9507.63,MobilePay,2025-04-20
1667,166,5139.75,Crypto,2025-02-16
1668,166,448.0,Crypto,2025-04-03
1669,166,7555.74,BankTransfer,2025-05-25
1670,166,1693.2,BankTransfer,2025-06-20
1671,166,6046.39,Crypto,2025-05-15
1672,166,231.97,BankTransfer,2025-02-01
1673,166,1729.62,BankTransfer,2025-02-26
1674,167,6483.64,Crypto,2025-02-12
1675,167,6249.07,MobilePay,2025-02-18
1676,167,3466.68,BankTransfer,2025-03-31
1677,167,5519.87,MobilePay,2024-12-30
1678,167,2587.29,Crypto,2025-01-06
1679,167,579.41,BankTransfer,2025-01-18
1680,167,6578.4,Crypto,2024-12-28
1681,167,4524.92,QRPay,2025-01-17
1682,167,6344.81,QRPay,2024-12-26
1683,167,9667.85,Crypto,2025-01-30
1684,167,1407.12,BankTransfer,2025-05-10
1685,167,6330.61,BankTransfer,2024-12-29
1686,167,9661.94,QRPay,2025-02-06
1687,167,9495.59,QRPay,2025-04-02
1688,168,5918.67,Crypto,2025-03-10
1689,168,7253.26,Crypto,2025-04-22
1690,168,9457.39,Card,2025-03-03
1691,168,4977.73,BankTransfer,2025-02-15
1692,168,7901.43,Crypto,2025-05-28
1693,168,6124.52,QRPay,2025-03-13
1694,168,6190.38,QRPay,2025-02-12
1695,168,1628.16,MobilePay,2025-06-12
1696,168,5049.04,Crypto,2025-05-07
1697,169,9222.27,MobilePay,2025-03-07
1698,169,2151.53,Crypto,2025-04-11
1699,169,2186.62,BankTransfer,2025-05-08
1700,169,6452.13,QRPay,2025-02-02
1701,169,2728.75,Crypto,2025-05-08
1702,170,9202.72,Crypto,2025-02-11
1703,170,6630.9,QRPay,2025-04-03
1704,170,7781.02,BankTransfer,2025-02-15
1705,170,1766.48,Card,2025-03-16
1706,170,3649.25,Crypto,2025-01-18
1707,171,8649.65,BankTransfer,2025-05-20
1708,171,7762.79,Card,2025-01-23
1709,171,2845.61,Crypto,2025-03-26
1710,171,7400.51,Card,2025-01-31
1711,171,6726.9,BankTransfer,2025-01-01
1712,171,6110.91,BankTransfer,2025-03-05
1713,172,8555.71,BankTransfer,2025-02-10
1714,172,6958.68,Crypto,2025-05-10
1715,172,8685.73,BankTransfer,2025-01-11
1716,172,6187.94,Card,2025-05-01
1717,172,2486.06,MobilePay,2025-04-07
1718,172,2831.56,Crypto,2025-03-27
1719,172,7552.81,Card,2025-02-17
1720,172,2264.13,Crypto,2025-01-12
1721,172,1097.09,Card,2025-05-20
1722,173,6578.43,QRPay,2025-03-28
1723,173,3954.31,Card,2025-06-22
1724,173,5235.13,Card,2025-05-01
1725,173,8508.48,Card,2025-04-22
1726,173,6013.4,MobilePay,2024-12-24
1727,173,9317.16,Crypto,2025-06-08
1728,173,539.76,MobilePay,2025-02-06
1729,173,3435.06,BankTransfer,2025-05-15
1730,173,8749.31,MobilePay,2025-01-17
1731,173,7450.25,Card,2025-05-09
1732,173,3362.94,Crypto,2025-03-10
1733,173,6070.5,QRPay,2025-04-24
1734,173,7732.4,MobilePay,2025-03-27
1735,173,5132.27,MobilePay,2025-03-23
1736,173,1022.38,MobilePay,2025-06-03
1737,174,4617.77,Crypto,2025-03-16
1738,174,5229.69,MobilePay,2025-04-21
1739,174,2483.6,BankTransfer,2025-02-15
1740,174,5633.53,Card,2025-04-03
1741,174,7841.61,MobilePay,2025-03-14
1742,174,9770.05,Crypto,2025-01-17
1743,175,2827.05,QRPay,2025-05-31
1744,175,1831.58,MobilePay,2025-06-13
1745,175,639.15,MobilePay,2025-04-21
1746,175,1451.37,BankTransfer,2025-02-22
1747,175,5744.08,Crypto,2025-05-25
1748,175,6674.14,BankTransfer,2025-03-11
1749,175,1301.21,BankTransfer,2025-06-05
1750,175,4872.21,BankTransfer,2025-03-24
1751,175,5604.86,MobilePay,2025-06-02
1752,175,5917.25,Card,2025-01-14
1753,175,8274.47,QRPay,2025-03-17
1754,176,1725.8,Card,2025-02-17
1755,176,4865.98,MobilePay,2025-02-02
1756,176,1142.09,Card,2025-04-21
1757,176,3610.9,Crypto,2024-12-27
1758,176,1469.78,Crypto,2025-01-25
1759,176,5664.23,QRPay,2024-12-30
1760,177,9900.34,MobilePay,2025-06-02
1761,177,2718.6,QRPay,2025-04-06
1762,177,6191.05,BankTransfer,2025-04-01
1763,177,7009.81,BankTransfer,2025-04-10
1764,177,4684.36,MobilePay,2025-03-08
1765,177,8033.6,MobilePay,2025-03-24
1766,177,8979.41,QRPay,2025-03-04
1767,177,8291.53,MobilePay,2025-01-30
1768,177,5186.92,QRPay,2025-05-21
1769,178,3841.37,MobilePay,2024-12-27
1770,178,2012.04,BankTransfer,2025-05-01
1771,178,7116.02,Card,2025-01-08
1772,178,6510.51,BankTransfer,2025-02-09
1773,178,3750.73,Card,2025-03-25
1774,178,6176.27,Crypto,2025-03-16
1775,178,7781.19,MobilePay,2025-04-18
1776,178,1488.14,Crypto,2025-05-05
1777,179,7193.0,QRPay,2025-06-11
1778,179,4105.43,BankTransfer,2025-04-28
1779,179,1479.11,MobilePay,2025-02-18
1780,179,4958.67,Card,2025-03-05
1781,179,3108.14,BankTransfer,2025-01-26
1782,180,8686.26,BankTransfer,2025-05-28
1783,180,4550.69,Card,2025-06-07
1784,180,7687.52,Crypto,2025-03-25
1785,180,608.3,MobilePay,2025-02-03
1786,180,3477.17,BankTransfer,2025-01-16
1787,180,1994.24,Card,2025-05-17
1788,180,6595.75,BankTransfer,2025-02-21
1789,180,8462.59,QRPay,2025-01-12
1790,180,4101.39,MobilePay,2025-05-12
1791,181,7690.09,BankTransfer,2025-01-12
1792,181,2057.37,MobilePay,2025-03-08
1793,181,8434.89,BankTransfer,2025-04-16
1794,181,383.41,Crypto,2025-04-15
1795,181,4663.92,QRPay,2025-03-24
1796,182,6341.0,QRPay,2025-05-13
1797,182,5602.44,MobilePay,2024-12-26
1798,182,680.28,BankTransfer,2025-01-22
1799,182,3413.5,BankTransfer,2025-04-16
1800,182,355.56,Card,2025-04-09
1801,182,421.3,MobilePay,2025-03-24
1802,182,7743.91,MobilePay,2025-02-09
1803,182,3506.15,Card,2025-06-02
1804,182,1204.26,Card,2025-02-19
1805,183,464.54,BankTransfer,2025-04-25
1806,183,6821.49,Crypto,2024-12-28
1807,183,3242.62,MobilePay,2025-04-13
1808,183,1021.21,MobilePay,2025-02-20
1809,183,7844.4,QRPay,2025-05-13
1810,183,5267.15,BankTransfer,2025-05-30
1811,183,9237.43,Crypto,2025-03-01
1812,183,2407.46,Crypto,2025-05-16
1813,183,7268.75,Crypto,2025-01-11
1814,183,3571.28,MobilePay,2025-05-07
1815,183,3934.83,Crypto,2025-02-07
1816,183,9247.91,MobilePay,2025-06-18
1817,183,6562.96,BankTransfer,2025-05-05
1818,183,3060.68,MobilePay,2025-04-02
1819,184,7187.21,Card,2025-02-12
1820,184,614.42,BankTransfer,2025-02-15
1821,184,1540.93,Card,2025-01-16
1822,184,4106.92,Card,2025-03-12
1823,184,9829.92,Crypto,2025-04-27
1824,185,9970.2,MobilePay,2025-02-19
1825,185,1268.42,BankTransfer,2025-02-20
1826,185,7230.22,MobilePay,2025-06-03
1827,185,9630.34,Card,2025-03-31
1828,185,8723.54,MobilePay,2025-03-11
1829,185,8055.13,MobilePay,2025-06-22
1830,185,7610.27,MobilePay,2025-01-06
1831,185,7243.72,MobilePay,2025-06-11
1832,185,7681.02,QRPay,2025-04-05
1833,185,7459.24,BankTransfer,2025-04-22
1834,185,3854.66,Card,2024-12-23
1835,185,2054.01,QRPay,2025-05-16
1836,185,4887.6,Card,2025-04-28
1837,185,8081.18,Card,2025-03-09
1838,185,1159.94,Crypto,2025-06-15
1839,186,246.94,BankTransfer,2025-02-16
1840,186,2676.46,Card,2025-02-23
1841,186,6643.53,Card,2025-05-25
1842,186,8978.89,Crypto,2024-12-28
1843,186,1592.56,MobilePay,2025-01-15
1844,187,7141.6,QRPay,2025-01-01
1845,187,2096.73,Card,2025-01-24
1846,187,5231.98,Card,2025-01-19
1847,187,6626.6,MobilePay,2025-05-14
1848,187,317.22,Card,2025-03-07
1849,187,5997.27,Card,2025-03-19
1850,187,883.25,Crypto,2025-04-04
1851,188,891.84,QRPay,2025-03-30
1852,188,7056.55,MobilePay,2025-05-03
1853,188,5929.46,MobilePay,2025-05-26
1854,188,9321.47,MobilePay,2024-12-24
1855,188,4631.99,Card,2025-03-29
1856,188,9675.33,QRPay,2024-12-29
1857,188,7885.07,QRPay,2025-02-12
1858,188,648.9,MobilePay,2025-04-30
1859,188,3019.89,MobilePay,2025-05-24
1860,188,9640.74,BankTransfer,2025-01-07
1861,188,7305.45,Card,2025-06-04
1862,188,5213.98,BankTransfer,2025-05-06
1863,188,6966.92,Card,2025-03-05
1864,188,8600.04,QRPay,2025-03-16
1865,188,8050.5,QRPay,2025-02-14
1866,189,846.88,QRPay,2025-04-16
1867,189,5919.59,MobilePay,2025-01-12
1868,189,2649.93,MobilePay,2025-04-19
1869,189,1495.09,Card,2025-02-25
1870,189,8763.75,Crypto,2025-02-17
1871,189,5965.36,Card,2025-05-24
1872,189,998.43,Crypto,2025-04-15
1873,189,730.17,MobilePay,2025-04-21
1874,189,9084.68,BankTransfer,2025-06-21
1875,190,6474.15,Card,2025-05-14
1876,190,2474.02,MobilePay,2024-12-25
1877,190,1361.14,QRPay,2025-02-02
1878,190,3270.96,Crypto,2025-01-13
1879,190,5020.78,Card,2025-03-22
1880,190,4657.85,MobilePay,2025-01-02
1881,190,9810.23,BankTransfer,2025-03-18
1882,190,4442.18,BankTransfer,2025-06-04
1883,190,8169.02,Crypto,2025-04-18
1884,190,6536.71,Crypto,2025-03-28
1885,190,8366.18,BankTransfer,2025-05-29
1886,190,3453.65,Crypto,2025-06-19
1887,190,5147.56,QRPay,2025-03-23
1888,190,7147.27,QRPay,2025-04-02
1889,190,5239.85,QRPay,2025-05-06
1890,191,2471.52,QRPay,2025-01-28
1891,191,7751.07,MobilePay,2025-03-15
1892,191,4895.18,BankTransfer,2025-02-22
1893,191,5289.32,Card,2025-05-02
1894,191,1936.04,Crypto,2025-04-11
1895,191,2323.29,BankTransfer,2025-01-05
1896,191,2686.35,Crypto,2025-06-04
1897,192,3352.98,Card,2025-03-23
1898,192,98.61,Crypto,2025-04-08
1899,192,7328.65,Crypto,2025-06-14
1900,192,433.51,Card,2025-01-16
1901,192,8653.2,Card,2025-06-16
1902,193,8347.48,Crypto,2025-02-27
1903,193,8319.31,BankTransfer,2025-04-20
1904,193,5321.44,BankTransfer,2025-06-23
1905,193,9962.22,QRPay,2025-02-06
1906,193,6948.1,MobilePay,2025-05-04
1907,193,5641.55,MobilePay,2025-05-12
1908,193,2900.17,QRPay,2025-03-22
1909,193,1202.3,BankTransfer,2025-03-01
1910,194,2193.39,QRPay,2024-12-24
1911,194,690.11,Card,2025-02-22
1912,194,2519.9,Card,2025-02-07
1913,194,5961.83,QRPay,2025-04-10
1914,194,7181.32,BankTransfer,2025-05-22
1915,195,5826.71,BankTransfer,2025-05-11
1916,195,9993.1,MobilePay,2025-01-26
1917,195,6170.96,Card,2025-04-22
1918,195,1627.91,QRPay,2025-05-26
1919,195,9223.1,BankTransfer,2025-04-30
1920,195,699.75,Card,2024-12-31
1921,195,6278.98,QRPay,2025-06-05
1922,195,8385.67,MobilePay,2025-01-16
1923,195,9824.59,MobilePay,2025-03-20
1924,196,6437.56,Card,2024-12-29
1925,196,7569.64,MobilePay,2025-02-23
1926,196,1091.42,Card,2025-03-19
1927,196,939.62,QRPay,2025-01-08
1928,196,5731.4,Card,2025-03-04
1929,196,4457.53,MobilePay,2025-06-03
1930,197,8192.68,Crypto,2025-02-13
1931,197,1686.88,MobilePay,2025-03-16
1932,197,3917.01,Card,2025-03-20
1933,197,1834.96,QRPay,2025-01-19
1934,197,5766.96,MobilePay,2025-03-25
1935,197,3860.68,QRPay,2025-04-15
1936,197,2218.21,Card,2025-04-29
1937,197,9338.64,Crypto,2025-01-05
1938,197,3881.23,QRPay,2025-02-01
1939,197,3557.48,BankTransfer,2025-06-18
1940,197,9135.58,Crypto,2025-06-17
