PaymentID,CustomerID,BillerName,Amount,Date,Status
941,239,Garcia LLC,786.04,6/13/2025,Failed
942,447,Glenn Group,463.04,5/22/2025,Failed
943,51,"Holmes, Powell and Avila",739.16,1/14/2025,Paid
944,25,Duke-Black,657.4,4/10/2025,Failed
945,280,Wright Inc,666.68,1/25/2025,Paid
946,348,"Rivera, Martinez and Pierce",935.09,4/27/2025,Paid
947,330,"Garcia, Baldwin and Wright",341.12,1/1/2025,Paid
948,87,Butler-West,507.6,5/17/2025,Paid
949,453,Mckenzie PLC,183.66,3/21/2025,Failed
950,249,"Coffey, Beck and Garcia",931.25,6/11/2025,Paid
951,562,Duke-Wilson,203.65,4/25/2025,Paid
952,121,"Brown, Hayes and Baker",849.82,4/28/2025,Paid
953,134,Allen-Ruiz,30.66,6/10/2025,Paid
954,93,Roberts and Sons,756.38,6/12/2025,Paid
955,847,Nelson and Sons,209.41,6/10/2025,Paid
956,438,"Brown, Evans and Patel",897.48,3/22/2025,Failed
957,547,White Group,50.41,6/4/2025,Paid
958,373,"Burgess, Shea and Walters",48.88,3/21/2025,Failed
959,43,Williamson and Sons,413.21,6/8/2025,Paid
960,68,Curry Group,680.92,2/5/2025,Failed
961,877,"Li, Harper and Taylor",951.94,4/26/2025,Paid
962,737,Fowler-Smith,106.94,5/7/2025,Paid
963,685,Santos-Wood,405.02,5/3/2025,Failed
964,962,Rodriguez LLC,815.76,2/10/2025,Failed
965,581,"Montgomery, Montes and Williams",446.92,4/26/2025,Failed
966,975,"Rollins, Saunders and Martin",211.34,4/28/2025,Paid
967,168,"Fitzgerald, Fox and Miller",896.35,3/25/2025,Failed
968,850,Roberts LLC,74.89,6/12/2025,Paid
969,316,Williams LLC,642.03,3/19/2025,Paid
970,963,"Brown, Dominguez and Pena",261.52,2/4/2025,Paid
971,592,Hays-Thomas,81.19,4/24/2025,Paid
972,103,Rodriguez-Cline,996.86,1/27/2025,Failed
973,841,"Frazier, Shepherd and Davis",910.61,1/30/2025,Failed
974,512,"Waller, Phillips and Pace",799.81,6/6/2025,Failed
975,476,Martinez-Brooks,450.2,5/3/2025,Paid
976,599,"Martinez, Lewis and Hughes",863.3,2/16/2025,Paid
977,275,Decker LLC,573.2,1/24/2025,Paid
978,99,"Woodard, Brock and Brown",494.26,5/26/2025,Paid
979,810,"Smith, House and Perry",112.67,6/9/2025,Failed
980,314,Booker LLC,344.48,3/7/2025,Failed
981,891,"Cruz, Gonzalez and Scott",948.68,6/5/2025,Paid
982,133,Fletcher-Hess,886.62,1/15/2025,Paid
983,569,"Bishop, Hodges and Carter",24.11,6/12/2025,Failed
984,981,Nichols-Arroyo,245.4,2/12/2025,Failed
985,517,"Summers, Roach and Brown",876.5,1/14/2025,Failed
986,472,Miller-Hernandez,663.98,1/16/2025,Failed
987,883,Richardson Ltd,205.8,1/26/2025,Paid
988,61,Soto PLC,624.92,3/3/2025,Failed
989,652,Wells Ltd,596.29,5/4/2025,Paid
990,545,Jones Inc,282.42,6/11/2025,Failed
991,803,Andrews LLC,251.01,1/3/2025,Failed
992,179,Clark-Ponce,978.9,1/28/2025,Paid
993,635,Smith LLC,615.53,5/20/2025,Paid
994,221,Jackson-Day,636.05,1/14/2025,Failed
995,718,Velasquez-Gilbert,483.15,5/28/2025,Paid
996,168,Turner and Sons,706.03,1/29/2025,Failed
997,31,Jenkins Group,896.39,1/25/2025,Paid
998,590,"Clements, Hall and Shaffer",512.97,6/12/2025,Failed
999,201,"Parrish, Hardy and Spears",719.59,5/1/2025,Failed
