AccountID,CustomerID,AccountType,Balance,Currency,Status,BranchID,CreatedDate
949,474,Joint,15177.85,USD,Closed,1,2024-02-26
950,474,Savings,68643.58,USD,Active,3,2020-07-05
951,475,Business,69779.25,EUR,Inactive,3,2020-12-15
952,475,Savings,88459.39,UZS,Inactive,10,2020-12-04
953,476,Joint,81342.67,EUR,Active,10,2022-11-18
954,476,Savings,72087.26,USD,Inactive,3,2025-05-07
955,476,Checking,40937.63,EUR,Closed,2,2022-03-29
956,477,Joint,58357.48,EUR,Closed,2,2024-04-06
957,477,Joint,58162.95,USD,Inactive,9,2024-08-06
958,477,Savings,80931.27,USD,Active,3,2022-03-29
959,478,Savings,74921.26,USD,Inactive,8,2021-03-06
960,478,Joint,88406.15,UZS,Closed,3,2022-07-10
961,478,Checking,9335.0,GBP,Closed,8,2024-05-03
962,479,Business,82211.72,USD,Closed,10,2025-06-11
963,479,Business,36245.2,EUR,Active,1,2021-10-10
964,479,Business,56999.73,UZS,Active,10,2021-04-06
965,480,Checking,10011.55,GBP,Closed,8,2024-11-13
966,480,Joint,23427.05,USD,Closed,4,2025-05-31
967,480,Business,34189.57,EUR,Inactive,7,2024-12-05
968,481,Checking,16917.81,GBP,Closed,2,2025-01-22
969,482,Joint,2794.45,USD,Active,9,2024-05-09
970,482,Savings,66869.99,GBP,Closed,6,2023-06-26
971,483,Business,82079.17,USD,Active,10,2023-09-28
972,483,Joint,75326.87,UZS,Closed,5,2020-10-09
973,484,Joint,80300.64,EUR,Inactive,7,2022-03-04
974,484,Business,73039.61,GBP,Closed,10,2020-07-16
975,484,Business,19246.29,USD,Closed,4,2021-11-07
976,485,Checking,4237.95,EUR,Active,7,2023-04-06
977,485,Checking,41535.51,USD,Inactive,7,2023-11-23
978,486,Checking,58876.98,GBP,Closed,3,2021-03-13
979,486,Checking,17650.83,USD,Active,1,2021-02-05
980,487,Business,55394.6,USD,Inactive,1,2023-01-03
981,487,Business,92340.47,USD,Inactive,3,2021-10-11
982,487,Business,73269.72,GBP,Closed,5,2021-05-29
983,488,Business,23107.51,GBP,Active,8,2023-11-01
984,489,Savings,38211.21,GBP,Active,5,2020-10-13
985,489,Business,3427.26,UZS,Closed,10,2024-05-24
986,489,Savings,18436.9,EUR,Inactive,4,2024-11-03
987,490,Checking,30962.95,GBP,Active,3,2025-05-04
988,490,Business,93326.91,USD,Inactive,7,2024-11-20
989,490,Business,2726.08,UZS,Active,6,2024-08-22
990,491,Checking,84919.75,GBP,Active,10,2021-06-14
991,491,Joint,72824.39,UZS,Closed,6,2021-12-29
992,491,Business,74349.17,UZS,Closed,6,2021-07-26
993,492,Business,15144.75,USD,Closed,1,2025-06-18
994,492,Joint,84625.33,USD,Inactive,10,2021-08-05
995,492,Checking,70771.94,GBP,Inactive,5,2020-07-06
996,493,Checking,58084.75,GBP,Active,10,2024-01-13
997,493,Joint,90520.03,USD,Active,8,2021-11-17
998,494,Joint,70864.91,UZS,Closed,5,2022-04-09
999,494,Savings,40037.4,GBP,Inactive,1,2020-11-16
1000,494,Joint,33138.27,USD,Closed,9,2024-10-23
1001,495,Business,56688.36,GBP,Active,9,2023-03-26
1002,496,Checking,23329.89,GBP,Closed,1,2021-04-25
1003,496,Savings,4885.29,UZS,Inactive,7,2021-05-21
1004,496,Joint,52307.2,EUR,Inactive,1,2023-10-17
1005,497,Checking,46352.61,GBP,Closed,4,2021-12-15
1006,498,Business,9382.12,USD,Closed,10,2021-01-12
1007,498,Savings,72717.58,GBP,Active,2,2022-06-28
1008,499,Checking,14063.63,UZS,Closed,9,2024-09-03
1009,499,Business,76371.14,USD,Active,8,2020-09-17
1010,500,Joint,62434.6,GBP,Active,7,2022-04-04
1011,500,Savings,44796.17,USD,Inactive,7,2023-11-16
1012,501,Checking,75989.54,EUR,Closed,6,2024-05-19
1013,501,Joint,97919.56,EUR,Active,7,2022-03-07
1014,501,Business,66147.97,EUR,Closed,1,2021-03-16
1015,502,Savings,2712.3,UZS,Inactive,10,2024-10-26
1016,503,Business,90304.73,USD,Inactive,3,2021-03-30
1017,504,Business,68319.8,EUR,Inactive,1,2025-06-12
1018,505,Business,89209.98,USD,Inactive,7,2020-11-23
1019,505,Joint,89588.43,UZS,Closed,2,2024-10-04
1020,506,Checking,57334.61,USD,Active,9,2021-04-22
1021,506,Joint,80624.24,EUR,Inactive,3,2024-03-19
1022,506,Joint,92686.73,EUR,Closed,2,2020-08-24
1023,507,Joint,35227.08,UZS,Active,1,2024-12-09
1024,507,Savings,72587.1,GBP,Inactive,6,2022-12-06
1025,507,Business,76465.5,GBP,Inactive,10,2022-06-09
1026,508,Business,38561.84,EUR,Inactive,1,2021-09-21
1027,509,Business,34441.5,EUR,Closed,4,2025-04-13
1028,509,Business,14927.33,GBP,Active,7,2024-07-14
1029,509,Joint,88617.33,GBP,Inactive,7,2025-01-30
1030,510,Business,4025.01,EUR,Closed,7,2023-05-17
1031,510,Savings,57020.8,GBP,Closed,4,2025-03-10
1032,510,Checking,39525.11,GBP,Closed,10,2023-01-02
1033,511,Checking,48826.0,UZS,Active,6,2022-03-10
1034,512,Savings,61471.29,UZS,Closed,1,2024-11-21
1035,513,Business,59164.69,USD,Inactive,2,2024-02-24
1036,513,Savings,50710.92,GBP,Active,7,2022-04-18
1037,514,Joint,52376.09,EUR,Closed,6,2023-10-22
1038,514,Savings,50674.89,GBP,Closed,8,2023-04-18
1039,514,Joint,19563.39,EUR,Active,5,2022-02-21
1040,515,Joint,46175.65,GBP,Inactive,2,2021-04-11
1041,515,Joint,45453.58,GBP,Closed,4,2025-04-16
1042,516,Business,40460.36,EUR,Closed,7,2023-03-18
1043,517,Business,78817.35,GBP,Closed,1,2022-03-22
1044,518,Joint,78865.2,USD,Closed,3,2024-05-10
1045,518,Checking,52475.53,GBP,Inactive,9,2023-12-10
1046,519,Joint,24332.84,USD,Active,9,2022-04-18
1047,519,Checking,73490.82,EUR,Closed,8,2023-07-18
1048,519,Business,96769.1,EUR,Active,5,2021-01-27
1049,520,Business,28783.54,USD,Inactive,8,2022-03-14
1050,520,Joint,90156.68,USD,Closed,7,2023-05-02
1051,520,Business,12126.49,UZS,Active,5,2021-08-12
1052,521,Savings,81686.24,EUR,Inactive,3,2024-01-13
1053,521,Joint,20234.56,GBP,Inactive,6,2021-03-23
1054,521,Checking,48691.79,UZS,Active,1,2024-07-01
1055,522,Business,37862.0,EUR,Active,9,2022-08-02
1056,522,Joint,39186.11,USD,Active,6,2022-10-03
1057,522,Business,92924.81,GBP,Inactive,5,2020-09-01
1058,523,Joint,32230.14,UZS,Closed,6,2022-07-09
1059,524,Savings,448.38,UZS,Active,1,2022-07-02
1060,525,Joint,57037.11,EUR,Active,10,2023-07-28
1061,526,Savings,63232.34,EUR,Inactive,3,2022-01-07
1062,526,Business,20894.54,EUR,Active,10,2021-01-10
1063,527,Checking,38005.44,USD,Inactive,10,2025-06-16
1064,528,Joint,31604.19,GBP,Inactive,9,2022-01-29
1065,528,Savings,30759.57,USD,Inactive,1,2024-11-03
1066,529,Savings,53437.59,USD,Active,10,2022-08-08
1067,529,Savings,46464.03,GBP,Closed,6,2021-04-10
1068,529,Joint,28956.38,UZS,Active,7,2022-12-28
1069,530,Savings,94706.52,GBP,Closed,10,2021-06-23
1070,530,Checking,95137.59,UZS,Closed,10,2023-05-02
1071,531,Checking,48244.4,UZS,Closed,10,2022-02-11
1072,531,Joint,41485.41,USD,Closed,9,2022-09-06
1073,532,Joint,6255.49,EUR,Inactive,10,2020-10-02
1074,532,Joint,21050.65,GBP,Closed,4,2024-09-05
1075,533,Checking,58031.67,USD,Closed,5,2024-01-28
1076,533,Joint,38487.98,UZS,Inactive,1,2022-10-04
1077,534,Business,39979.68,EUR,Closed,2,2023-09-08
1078,535,Savings,13642.3,UZS,Active,9,2022-12-23
1079,535,Savings,5682.8,UZS,Inactive,8,2023-11-09
1080,536,Joint,63984.45,USD,Active,10,2023-10-21
1081,536,Joint,33671.06,UZS,Inactive,9,2020-10-08
1082,537,Joint,51182.66,EUR,Active,8,2020-09-15
1083,537,Business,22281.97,EUR,Inactive,6,2021-02-09
1084,538,Joint,4143.3,UZS,Closed,10,2022-11-02
1085,538,Joint,35288.8,UZS,Inactive,10,2023-11-04
1086,538,Business,53197.81,USD,Active,9,2024-09-10
1087,539,Business,57435.4,GBP,Inactive,2,2024-02-07
1088,540,Checking,19848.0,UZS,Active,4,2022-08-05
1089,541,Business,82960.4,EUR,Closed,2,2022-05-12
1090,541,Business,46744.54,USD,Closed,6,2023-11-19
1091,541,Checking,14126.06,GBP,Closed,4,2021-11-01
1092,542,Joint,2209.56,EUR,Inactive,2,2023-08-24
1093,543,Business,37734.88,USD,Active,3,2023-06-19
1094,544,Checking,6167.33,UZS,Closed,8,2021-11-23
1095,545,Savings,65437.35,USD,Closed,10,2023-11-05
1096,545,Business,58626.25,EUR,Closed,4,2023-01-19
1097,546,Savings,63489.3,GBP,Inactive,1,2021-06-10
1098,547,Checking,42291.39,EUR,Active,4,2021-07-22
1099,547,Joint,97660.93,UZS,Closed,9,2020-12-05
1100,548,Savings,49672.22,GBP,Closed,5,2020-12-31
1101,548,Joint,98896.75,UZS,Closed,2,2022-08-09
1102,549,Business,1857.76,USD,Active,1,2022-03-31
1103,549,Savings,85319.73,USD,Inactive,3,2022-12-17
1104,550,Checking,50975.32,EUR,Inactive,1,2020-10-14
1105,551,Business,46298.54,UZS,Inactive,10,2024-07-14
1106,551,Business,47812.38,EUR,Closed,2,2022-09-02
1107,552,Savings,93731.92,UZS,Closed,2,2021-11-19
1108,552,Joint,94314.19,UZS,Closed,7,2021-03-09
1109,553,Business,10487.36,USD,Closed,2,2020-07-22
1110,553,Checking,64338.46,USD,Inactive,10,2022-09-21
1111,554,Checking,96364.74,UZS,Inactive,1,2021-05-30
1112,555,Savings,2863.12,EUR,Closed,9,2023-10-14
1113,555,Checking,32684.89,UZS,Active,4,2022-08-26
1114,556,Checking,74319.33,GBP,Active,9,2021-05-08
1115,556,Joint,27769.72,UZS,Inactive,10,2022-08-09
1116,556,Checking,3468.2,GBP,Inactive,7,2022-05-23
1117,557,Checking,92549.26,USD,Active,6,2023-06-18
1118,557,Business,95327.64,UZS,Closed,10,2025-04-02
1119,558,Business,70292.17,USD,Closed,9,2023-02-10
1120,558,Business,13725.47,UZS,Closed,4,2024-05-20
1121,559,Checking,65139.58,UZS,Active,3,2020-10-14
1122,559,Business,9289.38,USD,Active,8,2020-07-27
1123,560,Savings,35148.68,USD,Inactive,9,2022-09-08
1124,561,Business,3062.62,EUR,Closed,2,2024-10-30
1125,561,Savings,19283.25,UZS,Closed,3,2022-11-18
1126,561,Checking,74527.36,GBP,Active,8,2022-05-23
1127,562,Joint,59978.01,USD,Active,5,2020-11-28
1128,563,Checking,24571.16,GBP,Active,4,2025-03-27
1129,564,Joint,84287.81,USD,Active,6,2023-06-10
1130,564,Joint,95806.49,USD,Closed,7,2022-08-27
1131,565,Joint,88054.34,UZS,Active,6,2025-02-19
1132,565,Savings,78049.9,UZS,Inactive,9,2023-09-11
1133,566,Business,67205.3,GBP,Active,9,2021-12-23
1134,567,Checking,10829.68,EUR,Active,4,2021-06-30
1135,568,Joint,30015.12,UZS,Closed,1,2021-03-20
1136,568,Joint,6160.38,GBP,Inactive,1,2023-07-19
1137,568,Savings,13676.59,UZS,Closed,7,2025-06-15
1138,569,Checking,60771.74,USD,Inactive,6,2022-03-12
1139,569,Business,92707.79,UZS,Active,9,2021-12-24
1140,570,Business,73705.23,EUR,Active,8,2023-07-29
1141,570,Savings,44983.54,UZS,Inactive,1,2020-08-31
1142,570,Joint,7411.6,GBP,Active,2,2023-10-09
1143,571,Joint,26235.86,UZS,Closed,8,2023-08-29
1144,572,Checking,39903.65,UZS,Inactive,9,2023-12-02
1145,572,Checking,2656.55,USD,Inactive,6,2024-11-09
1146,572,Checking,39730.06,USD,Active,6,2022-07-31
1147,573,Checking,50568.69,EUR,Inactive,8,2022-05-16
1148,573,Checking,95304.02,USD,Active,6,2020-09-04
1149,573,Business,38585.97,EUR,Closed,3,2023-01-23
1150,574,Savings,86929.97,GBP,Inactive,5,2025-04-28
1151,574,Business,44162.01,EUR,Inactive,6,2022-02-24
1152,574,Business,20679.84,USD,Inactive,10,2023-09-14
1153,575,Savings,25696.63,USD,Active,7,2023-02-09
1154,576,Business,85514.46,GBP,Active,9,2021-08-26
1155,576,Checking,26959.92,USD,Active,9,2023-12-24
1156,576,Joint,1079.79,USD,Closed,4,2024-05-22
1157,577,Joint,95238.09,GBP,Active,3,2023-10-04
1158,578,Checking,14153.0,EUR,Inactive,9,2025-05-24
1159,578,Business,34897.32,UZS,Inactive,3,2020-10-15
1160,579,Joint,12701.44,GBP,Inactive,3,2021-01-21
1161,579,Savings,99751.12,USD,Inactive,5,2023-10-31
1162,580,Savings,1011.91,GBP,Inactive,4,2025-04-21
1163,581,Checking,94863.34,EUR,Closed,5,2021-02-07
1164,582,Savings,38842.77,USD,Closed,9,2024-04-23
1165,582,Joint,77104.49,GBP,Active,2,2022-03-04
1166,582,Business,61347.44,EUR,Closed,4,2022-10-27
1167,583,Joint,8354.9,USD,Active,3,2020-10-25
1168,583,Business,52240.61,GBP,Inactive,3,2021-11-15
1169,583,Savings,30059.88,UZS,Closed,8,2022-09-25
1170,584,Checking,60343.65,UZS,Closed,5,2024-07-19
1171,585,Joint,50588.53,UZS,Inactive,9,2023-12-03
1172,585,Joint,81661.94,GBP,Inactive,10,2025-06-06
1173,585,Savings,40734.43,EUR,Closed,1,2022-07-10
1174,586,Checking,14235.64,GBP,Closed,6,2023-05-31
1175,587,Checking,59365.15,GBP,Closed,7,2020-06-29
1176,588,Checking,99583.75,GBP,Closed,2,2020-11-21
1177,588,Checking,85520.4,UZS,Closed,9,2025-03-26
1178,589,Savings,20455.12,GBP,Inactive,5,2024-07-30
1179,589,Business,88063.59,EUR,Inactive,5,2021-11-15
1180,590,Checking,18250.4,GBP,Closed,1,2024-09-14
1181,590,Joint,67954.22,UZS,Closed,5,2021-06-27
1182,591,Checking,82489.98,GBP,Active,2,2024-03-04
1183,592,Business,73669.27,EUR,Inactive,9,2025-01-03
1184,592,Joint,95598.09,USD,Inactive,9,2021-03-11
1185,593,Joint,8917.48,EUR,Closed,9,2025-06-16
1186,593,Checking,43661.96,USD,Closed,1,2023-11-16
1187,593,Business,33551.6,UZS,Active,4,2021-07-25
1188,594,Business,25504.69,EUR,Closed,10,2023-06-06
1189,594,Checking,14493.89,UZS,Closed,8,2022-10-26
1190,595,Joint,15250.48,UZS,Active,6,2021-05-29
1191,595,Savings,20452.73,USD,Active,5,2023-04-19
1192,596,Savings,24723.4,USD,Closed,2,2022-04-05
1193,596,Savings,15724.22,USD,Inactive,10,2021-01-15
1194,596,Checking,13948.63,UZS,Active,6,2022-08-19
1195,597,Savings,62134.52,UZS,Active,6,2020-07-01
1196,597,Savings,96205.39,UZS,Inactive,5,2021-04-22
1197,597,Joint,87817.62,EUR,Closed,5,2023-11-27
1198,598,Savings,7431.73,UZS,Inactive,3,2020-12-02
1199,598,Business,33887.31,USD,Inactive,6,2023-07-10
1200,599,Joint,99617.96,EUR,Active,10,2024-11-05
1201,599,Joint,4484.26,USD,Inactive,6,2024-09-05
1202,600,Joint,99463.9,UZS,Closed,4,2020-09-13
1203,601,Joint,78035.97,EUR,Inactive,7,2024-04-19
1204,602,Savings,22730.07,GBP,Active,6,2024-03-28
1205,603,Checking,32859.17,UZS,Closed,5,2020-09-20
1206,603,Joint,86361.97,EUR,Active,9,2020-07-07
1207,603,Joint,1719.99,UZS,Closed,2,2024-10-19
1208,604,Savings,90253.6,EUR,Active,6,2025-01-29
1209,604,Business,57829.33,USD,Inactive,8,2023-04-27
1210,604,Savings,66908.06,GBP,Active,4,2024-03-04
1211,605,Checking,50654.44,EUR,Closed,8,2022-11-02
1212,605,Business,8080.73,UZS,Closed,3,2021-08-15
1213,605,Joint,67351.62,USD,Closed,9,2024-04-07
1214,606,Joint,74744.8,EUR,Closed,6,2023-09-12
1215,606,Business,56533.57,GBP,Active,3,2021-01-05
1216,606,Business,47394.6,GBP,Inactive,9,2020-12-21
1217,607,Savings,17851.5,GBP,Active,9,2021-05-16
1218,608,Joint,16437.1,GBP,Active,5,2024-11-08
1219,608,Checking,14565.53,EUR,Closed,8,2024-04-15
1220,608,Checking,49721.68,EUR,Active,4,2021-03-29
1221,609,Savings,27224.06,USD,Inactive,9,2023-11-03
1222,609,Checking,68288.29,GBP,Closed,4,2025-04-02
1223,609,Savings,81457.71,UZS,Active,4,2022-01-24
1224,610,Savings,76468.69,UZS,Closed,8,2024-04-07
1225,611,Business,14700.38,USD,Closed,10,2025-04-27
1226,611,Savings,87097.09,USD,Inactive,6,2023-06-20
1227,612,Savings,84912.16,UZS,Inactive,3,2020-11-10
1228,612,Checking,45034.33,USD,Closed,3,2020-11-13
1229,613,Business,49436.74,UZS,Inactive,5,2020-09-05
1230,613,Savings,67784.31,GBP,Inactive,6,2021-04-13
1231,613,Business,66539.71,EUR,Inactive,8,2020-09-02
1232,614,Business,24533.1,UZS,Closed,4,2020-08-06
1233,614,Savings,16446.28,USD,Inactive,7,2023-02-25
1234,615,Checking,65046.49,GBP,Active,1,2021-07-08
1235,615,Savings,9689.47,EUR,Active,1,2022-04-29
1236,615,Joint,26236.76,EUR,Active,3,2024-05-02
1237,616,Checking,35675.78,GBP,Inactive,8,2023-08-31
1238,616,Business,13984.78,UZS,Active,6,2023-03-24
1239,616,Savings,64065.78,GBP,Active,3,2023-02-06
1240,617,Joint,9845.86,USD,Closed,2,2020-12-14
1241,617,Savings,28599.98,UZS,Closed,6,2023-11-10
1242,617,Savings,40750.38,EUR,Closed,8,2022-05-15
1243,618,Checking,65622.57,USD,Closed,7,2024-10-02
1244,618,Savings,80646.03,USD,Inactive,10,2022-05-02
1245,619,Checking,42083.94,UZS,Closed,5,2021-06-04
1246,619,Savings,16524.31,UZS,Inactive,10,2024-07-30
1247,620,Checking,60488.51,EUR,Inactive,2,2022-09-21
1248,620,Savings,27968.16,GBP,Inactive,4,2024-08-17
1249,621,Business,48120.28,EUR,Inactive,9,2022-06-05
1250,622,Checking,49490.64,UZS,Active,2,2024-12-29
1251,622,Checking,37861.43,EUR,Inactive,5,2021-03-06
1252,622,Savings,2890.12,EUR,Active,10,2022-03-02
1253,623,Checking,83943.7,GBP,Inactive,8,2025-03-26
1254,623,Joint,23844.18,UZS,Active,7,2022-07-22
1255,624,Checking,77550.67,GBP,Inactive,2,2024-04-24
1256,625,Savings,84454.42,GBP,Inactive,7,2020-08-30
1257,626,Joint,10745.32,EUR,Active,6,2021-09-01
1258,627,Business,88163.75,EUR,Closed,1,2022-11-06
1259,628,Checking,75652.86,GBP,Closed,3,2021-06-08
1260,628,Joint,62782.56,USD,Closed,10,2023-09-23
1261,629,Checking,12901.4,EUR,Inactive,1,2021-05-09
1262,629,Joint,30943.07,USD,Inactive,6,2022-09-21
1263,630,Savings,28874.66,USD,Closed,1,2025-04-12
1264,630,Business,29218.49,GBP,Inactive,1,2024-07-20
1265,630,Savings,50072.89,UZS,Closed,10,2024-10-14
1266,631,Savings,28056.21,GBP,Active,4,2022-10-19
1267,631,Savings,99974.93,USD,Inactive,8,2023-03-01
1268,631,Checking,11815.53,EUR,Closed,7,2024-11-23
1269,632,Savings,40992.12,GBP,Active,3,2023-09-06
1270,633,Checking,89637.77,USD,Active,10,2024-02-10
1271,633,Checking,59941.48,EUR,Closed,3,2022-01-27
1272,634,Checking,547.32,GBP,Active,10,2024-07-09
1273,634,Business,20404.07,EUR,Active,9,2024-11-12
1274,635,Business,63664.16,USD,Inactive,10,2024-08-05
1275,636,Savings,79552.11,UZS,Closed,9,2020-06-25
1276,636,Checking,25302.84,UZS,Closed,8,2021-07-10
1277,637,Business,36847.32,EUR,Active,7,2021-04-13
1278,638,Savings,12538.15,GBP,Closed,1,2024-06-18
1279,638,Business,91821.67,USD,Active,4,2023-02-15
1280,638,Joint,5056.24,GBP,Active,6,2024-03-14
1281,639,Joint,37620.87,USD,Inactive,3,2024-08-30
1282,639,Savings,3002.38,UZS,Closed,1,2022-01-31
1283,640,Savings,35850.45,EUR,Active,4,2022-05-01
1284,640,Savings,88134.44,USD,Closed,8,2022-09-04
1285,641,Joint,45682.07,EUR,Inactive,9,2021-11-02
1286,641,Checking,63717.07,EUR,Inactive,8,2025-01-26
1287,641,Checking,94584.33,USD,Active,9,2022-03-31
1288,642,Savings,23909.25,GBP,Active,3,2020-12-22
1289,642,Savings,70875.84,UZS,Closed,6,2020-08-05
1290,642,Checking,5733.47,UZS,Inactive,10,2021-08-25
1291,643,Checking,51119.62,UZS,Inactive,5,2023-12-25
1292,643,Business,14397.13,USD,Active,8,2021-10-10
1293,643,Savings,32889.73,USD,Closed,4,2024-03-02
1294,644,Checking,60350.12,USD,Closed,2,2021-07-02
1295,645,Business,13792.14,UZS,Closed,5,2023-08-26
1296,645,Savings,85206.05,GBP,Inactive,6,2024-09-30
1297,646,Checking,73843.11,EUR,Inactive,4,2025-05-12
1298,647,Savings,54072.48,EUR,Inactive,9,2023-01-26
1299,648,Business,9124.94,USD,Active,5,2021-04-05
1300,648,Joint,24185.52,UZS,Closed,1,2023-01-02
1301,648,Checking,54244.78,GBP,Active,10,2022-09-04
1302,649,Savings,22341.43,USD,Inactive,4,2020-12-16
1303,650,Joint,4873.26,EUR,Inactive,3,2024-06-08
1304,651,Business,22175.21,USD,Active,10,2021-03-19
1305,651,Business,44745.42,UZS,Inactive,7,2023-06-05
1306,652,Business,95424.56,USD,Active,6,2021-08-16
1307,652,Joint,62643.27,EUR,Closed,4,2023-09-23
1308,653,Savings,13135.6,GBP,Closed,1,2022-06-08
1309,654,Joint,28036.56,UZS,Active,2,2020-11-25
1310,655,Checking,66604.97,EUR,Closed,1,2022-11-16
1311,655,Checking,10934.53,USD,Closed,10,2022-04-05
1312,655,Business,52018.97,GBP,Active,3,2020-12-18
1313,656,Checking,79952.01,GBP,Closed,10,2021-10-16
1314,657,Business,23479.33,USD,Closed,7,2024-05-11
1315,657,Joint,87805.36,EUR,Closed,6,2022-04-13
1316,658,Checking,7790.21,UZS,Inactive,3,2025-01-17
1317,659,Checking,11687.78,GBP,Active,6,2023-03-22
1318,659,Savings,48804.52,GBP,Closed,2,2025-05-09
1319,659,Checking,9971.02,UZS,Closed,7,2022-05-08
1320,660,Business,26371.39,EUR,Active,7,2021-01-13
1321,660,Business,11190.15,UZS,Inactive,4,2022-11-26
1322,660,Savings,87127.3,UZS,Active,9,2024-06-12
1323,661,Savings,78636.39,USD,Inactive,9,2022-12-03
1324,661,Savings,39571.54,EUR,Closed,2,2021-12-16
1325,661,Joint,21774.7,UZS,Inactive,1,2020-10-12
1326,662,Joint,95220.19,GBP,Active,1,2022-11-12
1327,662,Joint,60423.91,EUR,Inactive,9,2023-01-09
1328,662,Business,77974.4,GBP,Inactive,2,2021-07-26
1329,663,Joint,12055.77,UZS,Active,8,2022-09-28
1330,664,Savings,31641.08,GBP,Closed,4,2024-04-15
1331,664,Savings,28085.26,EUR,Active,8,2020-10-19
1332,665,Savings,30307.83,EUR,Closed,2,2024-05-24
1333,666,Business,49119.43,USD,Closed,5,2022-04-27
1334,666,Checking,31428.64,USD,Active,8,2020-09-16
1335,667,Business,40883.48,USD,Closed,4,2021-06-04
1336,668,Joint,74994.69,UZS,Closed,10,2021-02-14
1337,669,Business,23828.94,USD,Closed,10,2021-05-20
1338,670,Savings,97385.12,USD,Inactive,1,2021-03-24
1339,670,Joint,66751.89,GBP,Closed,9,2021-06-30
1340,671,Savings,7196.83,USD,Closed,7,2024-01-04
1341,671,Savings,99865.69,UZS,Active,1,2020-07-29
1342,672,Savings,86494.27,USD,Closed,5,2024-02-05
1343,673,Joint,96899.78,USD,Inactive,5,2025-02-09
1344,673,Joint,52623.01,GBP,Inactive,7,2024-03-19
1345,674,Checking,31181.58,GBP,Inactive,6,2020-12-04
1346,674,Checking,84405.3,UZS,Active,1,2021-10-13
1347,674,Savings,57752.85,UZS,Active,6,2020-09-21
1348,675,Business,38812.87,GBP,Inactive,8,2024-07-14
1349,675,Savings,63256.83,USD,Closed,7,2025-03-10
1350,675,Savings,78240.25,UZS,Inactive,6,2020-09-13
1351,676,Savings,4932.15,UZS,Active,5,2022-08-12
1352,676,Joint,84126.8,UZS,Active,10,2021-02-01
1353,677,Savings,1287.92,UZS,Closed,3,2023-04-16
1354,678,Joint,78453.81,EUR,Active,7,2024-08-15
1355,678,Joint,70718.64,EUR,Inactive,1,2024-01-29
1356,678,Checking,77297.94,UZS,Closed,8,2024-03-22
1357,679,Checking,53559.05,GBP,Inactive,6,2024-02-09
1358,680,Joint,68244.95,UZS,Active,10,2024-10-26
1359,680,Joint,32752.93,USD,Inactive,3,2022-06-09
1360,681,Business,59575.48,UZS,Inactive,3,2025-04-19
1361,682,Checking,20403.63,UZS,Closed,3,2025-01-15
1362,682,Savings,1328.01,USD,Closed,1,2024-02-17
1363,682,Joint,54347.91,EUR,Inactive,9,2022-09-01
1364,683,Savings,42045.14,GBP,Inactive,9,2024-02-09
1365,684,Business,45960.11,UZS,Inactive,10,2022-01-07
1366,684,Savings,72484.08,USD,Inactive,8,2024-11-06
1367,684,Checking,40630.94,GBP,Closed,2,2021-07-30
1368,685,Checking,12042.15,USD,Active,2,2024-03-11
1369,686,Savings,24189.55,USD,Active,3,2023-07-29
1370,686,Savings,19070.67,UZS,Closed,10,2023-09-07
1371,686,Joint,57775.93,UZS,Active,4,2021-02-22
1372,687,Business,69659.42,EUR,Inactive,6,2022-03-05
1373,688,Joint,45654.91,USD,Closed,4,2022-02-02
1374,689,Checking,73840.01,EUR,Active,8,2025-06-21
1375,690,Savings,68461.68,USD,Active,4,2023-06-15
1376,690,Savings,99913.96,USD,Active,6,2023-09-07
1377,690,Business,87927.55,USD,Active,6,2022-08-17
1378,691,Checking,87803.28,GBP,Closed,6,2025-06-22
1379,692,Checking,22380.49,EUR,Inactive,10,2024-06-28
1380,692,Joint,35897.45,GBP,Active,6,2023-09-23
1381,692,Business,37544.01,USD,Closed,3,2025-04-01
1382,693,Joint,64408.76,GBP,Inactive,8,2024-09-10
1383,693,Business,9019.34,USD,Closed,6,2022-11-04
1384,693,Checking,53643.54,USD,Inactive,7,2024-10-11
1385,694,Checking,71654.26,USD,Closed,9,2021-09-11
1386,694,Joint,77513.29,EUR,Closed,10,2021-12-02
1387,695,Checking,51718.32,UZS,Active,1,2021-04-26
1388,695,Joint,47618.46,GBP,Active,9,2020-08-05
1389,696,Savings,5340.19,USD,Closed,4,2023-01-17
1390,696,Checking,57108.65,UZS,Inactive,8,2022-05-26
1391,697,Checking,66985.38,UZS,Inactive,6,2020-08-29
1392,697,Checking,27343.98,UZS,Active,1,2023-06-20
1393,697,Joint,98684.57,GBP,Inactive,10,2021-05-06
1394,698,Savings,47662.63,UZS,Inactive,10,2021-08-26
1395,699,Joint,55509.07,GBP,Closed,9,2021-07-14
1396,700,Savings,12237.61,EUR,Closed,3,2023-01-20
1397,700,Savings,7697.0,EUR,Active,9,2021-11-09
1398,701,Joint,48640.26,USD,Inactive,2,2022-12-08
1399,701,Business,19976.91,USD,Active,2,2020-06-29
1400,701,Joint,98116.85,EUR,Inactive,5,2022-02-25
1401,702,Joint,13263.35,UZS,Closed,3,2020-09-04
1402,703,Checking,82010.15,USD,Active,1,2021-02-11
1403,703,Business,27911.87,GBP,Active,8,2023-07-04
1404,703,Checking,82765.77,GBP,Active,7,2024-03-09
1405,704,Checking,7259.75,EUR,Closed,7,2021-11-30
1406,704,Business,20682.97,EUR,Active,5,2021-02-10
1407,704,Business,10692.9,EUR,Inactive,9,2021-01-05
